scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_1_O7 - Made with Clipchamp_10f,0.jpg,670.8206414830639,373.62318180278965,721.6611203635009,372.41269421039834,690.997969155938,444.066632498396
labeled-data,8_1_O7 - Made with Clipchamp_10f,11.jpg,681.3115339504557,376.8511487158333,730.9415252385013,378.06163630822465,699.7276410728975,445.812566881788
labeled-data,8_1_O7 - Made with Clipchamp_10f,110.jpg,893.9538543472036,453.51536290061904,946.4083166841625,469.25167697427355,890.0344888626181,548.8226955019118
labeled-data,8_1_O7 - Made with Clipchamp_10f,121.jpg,1011.7746466732955,359.5008265582239,1053.7382165428626,393.79797500931227,979.0771424156065,480.73125454962656
labeled-data,8_1_O7 - Made with Clipchamp_10f,132.jpg,1036.387894385253,287.2750545651565,1094.491298820038,303.41488913037455,1027.9633051505807,396.9264041468139
labeled-data,8_1_O7 - Made with Clipchamp_10f,143.jpg,1052.9312248146016,283.240095923852,1110.6311333852561,294.9414759836351,1052.4063865180678,391.6886009966381
labeled-data,8_1_O7 - Made with Clipchamp_10f,154.jpg,1061.0011420972105,267.10026135863393,1118.2975548037348,275.17017864124296,1069.8657303519872,367.2455196291511
labeled-data,8_1_O7 - Made with Clipchamp_10f,165.jpg,1052.9312248146016,256.2058730271117,1111.438125113517,264.2757903097207,1073.357599118771,356.7699133287995
labeled-data,8_1_O7 - Made with Clipchamp_10f,22.jpg,682.522021542847,378.06163630822465,732.9590045591535,378.8686280364856,704.9654442230734,447.55850126517987
labeled-data,8_1_O7 - Made with Clipchamp_10f,33.jpg,683.3290132711079,378.06163630822465,732.555508695023,376.8511487158333,704.9654442230734,447.55850126517987
labeled-data,8_1_O7 - Made with Clipchamp_10f,44.jpg,686.5569801841516,382.09659494952916,733.7659962874144,381.6930990853987,704.9654442230734,447.55850126517987
labeled-data,8_1_O7 - Made with Clipchamp_10f,55.jpg,688.5744595048038,385.72805772670324,734.9764838798058,386.1315535908337,704.9654442230734,447.55850126517987
labeled-data,8_1_O7 - Made with Clipchamp_10f,66.jpg,690.9954346895865,392.5874874169209,739.4149383852407,391.78049568866,704.9654442230734,451.0503700319638
labeled-data,8_1_O7 - Made with Clipchamp_10f,77.jpg,700.2758395645869,408.32382611800847,746.6778639395889,407.11333852561717,710.2032473732492,466.76377948249115
labeled-data,8_1_O7 - Made with Clipchamp_10f,88.jpg,740.2219301135016,432.93707382996604,789.8519214015471,434.55103265905467,753.8516069580475,503.42840153372174
labeled-data,8_1_O7 - Made with Clipchamp_10f,99.jpg,815.675656705896,444.63842926231604,867.3231273145939,453.5153382731858,820.1971135269408,531.3633516679926
