scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_1_O10 - Made with Clipchamp_10f,0.jpg,572.1152951472804,833.6820328281242,542.521834727645,802.2187545288148,622.2013606312751,817.6338839749964
labeled-data,8_1_O10 - Made with Clipchamp_10f,11.jpg,571.3721937952007,835.0484734677575,545.5063546311852,803.7110144805848,622.2013606312751,826.1314599321516
labeled-data,8_1_O10 - Made with Clipchamp_10f,110.jpg,571.869613779124,844.9968731462251,545.5063546311852,809.1826343037419,613.7037846741199,848.7916624845657
labeled-data,8_1_O10 - Made with Clipchamp_10f,121.jpg,571.3721937952007,838.5304133552212,544.5115146633385,802.7161745127381,609.4549966955423,838.8778238678846
labeled-data,8_1_O10 - Made with Clipchamp_10f,132.jpg,570.8747738112774,833.5562135159875,543.5166746954917,798.7368146413511,609.4549966955423,838.8778238678846
labeled-data,8_1_O10 - Made with Clipchamp_10f,143.jpg,570.8747738112774,832.0639535642173,543.5166746954917,799.2342346252744,609.4549966955423,838.8778238678846
labeled-data,8_1_O10 - Made with Clipchamp_10f,154.jpg,570.8747738112774,832.0639535642173,543.5166746954917,799.2342346252744,609.4549966955423,838.8778238678846
labeled-data,8_1_O10 - Made with Clipchamp_10f,165.jpg,570.8747738112774,832.0639535642173,543.5166746954917,798.7368146413511,610.8712593550681,837.4615612083586
labeled-data,8_1_O10 - Made with Clipchamp_10f,176.jpg,570.8747738112774,831.5665335802939,543.5166746954917,797.7419746735043,609.4549966955423,838.8778238678846
labeled-data,8_1_O10 - Made with Clipchamp_10f,187.jpg,571.3721937952007,829.0794336606771,543.5166746954917,796.7471347056576,609.4549966955423,838.8778238678846
labeled-data,8_1_O10 - Made with Clipchamp_10f,198.jpg,571.3721937952007,826.5923337410602,542.0244147437216,794.2600347860407,609.4549966955423,838.8778238678846
labeled-data,8_1_O10 - Made with Clipchamp_10f,209.jpg,571.3721937952007,826.5923337410602,543.0192547115684,795.2548747538874,609.4549966955423,838.8778238678846
labeled-data,8_1_O10 - Made with Clipchamp_10f,22.jpg,571.3721937952007,835.0484734677575,546.9986145829554,802.7161745127381,616.5363099931716,827.5477225916775
labeled-data,8_1_O10 - Made with Clipchamp_10f,220.jpg,570.8747738112774,827.5871737089069,542.521834727645,796.2497147217342,609.4549966955423,840.2940865274104
labeled-data,8_1_O10 - Made with Clipchamp_10f,231.jpg,571.3721937952007,830.0742736285238,542.521834727645,797.244554689581,609.4549966955423,838.8778238678846
labeled-data,8_1_O10 - Made with Clipchamp_10f,242.jpg,571.3721937952007,830.0742736285238,542.521834727645,797.244554689581,613.7037846741199,843.1266118464622
