scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_1_O19 - Made with Clipchamp_10f,0.jpg,565.3927242400313,211.4557382881179,570.1717938727744,251.01580658995633,524.1223305635904,235.26271332917239
labeled-data,8_1_O19 - Made with Clipchamp_10f,11.jpg,564.5962126345742,211.98674602508936,568.5787706618601,251.81231819541352,525.6342248741937,235.26271332917239
labeled-data,8_1_O19 - Made with Clipchamp_10f,110.jpg,809.1252430997894,219.15535047420406,808.0632276258465,252.87433366935642,742.5910584457635,241.3102912925129
labeled-data,8_1_O19 - Made with Clipchamp_10f,121.jpg,817.355863022847,218.6243427372326,822.1349326555901,249.68828724752768,754.6862129305896,239.04244982660794
labeled-data,8_1_O19 - Made with Clipchamp_10f,132.jpg,823.7279558665043,220.4828698166327,829.038033236219,251.28131045844208,769.8051560366224,252.6494986220374
labeled-data,8_1_O19 - Made with Clipchamp_10f,143.jpg,826.9140022883331,220.74837368511845,840.1891957126196,252.34332593238497,785.6800462979568,262.4768116409587
labeled-data,8_1_O19 - Made with Clipchamp_10f,154.jpg,833.2860951319906,222.87240463300424,848.9508233726486,253.13983753784214,796.2633064721797,271.54817750457835
labeled-data,8_1_O19 - Made with Clipchamp_10f,165.jpg,838.8616763701909,222.87240463300424,855.0574123478203,251.01580658995633,797.775200782783,271.54817750457835
labeled-data,8_1_O19 - Made with Clipchamp_10f,176.jpg,848.1543117671913,218.3588388687469,864.6155516133066,247.29875243115617,800.7989894039895,263.988705951562
labeled-data,8_1_O19 - Made with Clipchamp_10f,187.jpg,859.0399703751062,212.51775376206086,877.3597373006215,239.06813250809859,807.6025138017042,263.988705951562
labeled-data,8_1_O19 - Made with Clipchamp_10f,198.jpg,860.6329935860206,208.80069960326063,878.4217527745644,236.94410156021274,806.0906194911009,256.4292343985456
labeled-data,8_1_O19 - Made with Clipchamp_10f,209.jpg,861.4295051914777,202.9596144965746,879.7492721169931,230.04100097958383,818.1857739759271,249.62571000083085
labeled-data,8_1_O19 - Made with Clipchamp_10f,22.jpg,565.1272203715456,212.2522498935751,569.1097783988315,251.01580658995633,526.3901720294953,236.77460763977564
labeled-data,8_1_O19 - Made with Clipchamp_10f,220.jpg,861.9605129284491,202.42860675960316,882.6698146703361,227.65146616321226,814.406038199419,249.62571000083085
labeled-data,8_1_O19 - Made with Clipchamp_10f,231.jpg,859.3054742435919,197.9150409953458,880.2802798539645,223.40340426744064,813.6500910441173,250.38165715613252
labeled-data,8_1_O19 - Made with Clipchamp_10f,242.jpg,868.863613509078,195.79101004745996,890.1039229879365,218.62433463469753,825.7452455289435,251.13760431143413
labeled-data,8_1_O19 - Made with Clipchamp_10f,253.jpg,869.6601251145353,198.18054486383153,894.8829926206795,215.4382882128688,837.084452858468,258.69707586445054
labeled-data,8_1_O19 - Made with Clipchamp_10f,264.jpg,861.6950090599635,210.92473055114647,889.572915250965,224.73092360986928,845.399871566786,270.79223034927674
labeled-data,8_1_O19 - Made with Clipchamp_10f,275.jpg,849.48183110962,234.02356710940478,878.9527605115359,244.64371374629889,840.1082414796747,286.6671206106111
labeled-data,8_1_O19 - Made with Clipchamp_10f,286.jpg,860.3674897175349,227.65146616321226,890.6349307249079,237.2096054286985,848.4236601879927,282.8873848341029
labeled-data,8_1_O19 - Made with Clipchamp_10f,297.jpg,864.0845438763351,225.7929390838122,893.2899694097651,235.3510783492984,852.2033959645008,280.619543368198
labeled-data,8_1_O19 - Made with Clipchamp_10f,308.jpg,864.3500477448208,227.65146616321226,894.0864810152224,238.53712477112714,852.2033959645008,280.619543368198
labeled-data,8_1_O19 - Made with Clipchamp_10f,319.jpg,863.8190400078494,224.996427478355,893.5554732782509,236.14758995475557,852.2033959645008,280.619543368198
labeled-data,8_1_O19 - Made with Clipchamp_10f,33.jpg,568.3132667933743,217.0313195263182,573.3578402946032,252.87433366935642,526.3901720294953,236.77460763977564
labeled-data,8_1_O19 - Made with Clipchamp_10f,44.jpg,574.4198557685461,219.95186207966123,580.7919486122036,254.73286074875654,527.9020663400986,239.04244910568056
labeled-data,8_1_O19 - Made with Clipchamp_10f,55.jpg,587.4295453243467,219.6863582111755,592.7396226940613,253.67084527481362,540.7531679802264,242.0662377268871
labeled-data,8_1_O19 - Made with Clipchamp_10f,66.jpg,629.3791241349516,217.2968152922689,632.8307068354062,251.28131856097713,578.5505257453083,242.0662377268871
labeled-data,8_1_O19 - Made with Clipchamp_10f,77.jpg,790.8054761742741,211.45573828811797,793.4605148591313,247.0332485626704,727.4721153397307,239.04244910568056
labeled-data,8_1_O19 - Made with Clipchamp_10f,88.jpg,803.8151657300748,213.0487614990323,801.6911347821889,247.56425629964187,743.3470056010651,224.67945387587685
labeled-data,8_1_O19 - Made with Clipchamp_10f,99.jpg,799.8326077027889,217.82783113177544,798.2395844918744,252.07782206389925,733.5196925821438,240.55434413721122
