scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_17_O11 - Made with Clipchamp_10f,0.jpg,690.4962185308066,769.1945578307736,652.3895919933801,725.1551764878113,728.6021340829009,717.6526036923992
labeled-data,8_17_O11 - Made with Clipchamp_10f,11.jpg,689.1869914588021,775.4133864227947,652.7168987613812,729.4101644718257,721.5208207852714,724.7339169900285
labeled-data,8_17_O11 - Made with Clipchamp_10f,110.jpg,790.6520895391475,651.6914281183738,757.4550645217375,606.342819703407,833.4055708878155,594.437752313648
labeled-data,8_17_O11 - Made with Clipchamp_10f,121.jpg,844.6577062593312,565.6097481340809,812.4426015459247,520.9157532551163,905.6349665236352,512.2945180611473
labeled-data,8_17_O11 - Made with Clipchamp_10f,132.jpg,920.5928764355896,463.49003651773336,885.7593175781741,420.10524873355354,972.1993115213513,408.9073439157584
labeled-data,8_17_O11 - Made with Clipchamp_10f,143.jpg,1004.599284782305,350.3796887092899,974.1321449384748,302.27481225315256,1051.5100204548005,315.433997581824
labeled-data,8_17_O11 - Made with Clipchamp_10f,154.jpg,993.6560451359908,248.408592004998,994.0978577865428,203.10086654312005,1062.8401217310075,236.12328864837502
labeled-data,8_17_O11 - Made with Clipchamp_10f,165.jpg,901.135928126243,174.29301440041516,918.4899943782856,134.69375203088728,977.8643621594549,178.0565196078141
labeled-data,8_17_O11 - Made with Clipchamp_10f,176.jpg,905.6127079815535,162.35493478625418,910.3073251782578,103.92691583878259,979.2806248189809,159.64510503397776
labeled-data,8_17_O11 - Made with Clipchamp_10f,187.jpg,909.0946478690171,161.8575148023308,908.0161778022499,106.5453699827915,983.5294127975584,153.98005439587428
labeled-data,8_17_O11 - Made with Clipchamp_10f,198.jpg,910.0894878368638,161.8575148023308,909.3254048742543,103.27229980562791,972.1993115213514,146.8987410982449
labeled-data,8_17_O11 - Made with Clipchamp_10f,22.jpg,688.859684690801,779.9956811748103,650.7530581533745,735.3016862958458,718.6882954662196,731.815230287658
labeled-data,8_17_O11 - Made with Clipchamp_10f,33.jpg,689.1869914588021,781.9595217828171,654.3534326013868,736.2836065998491,718.6882954662196,731.815230287658
labeled-data,8_17_O11 - Made with Clipchamp_10f,44.jpg,691.4781388348099,782.6141353188193,656.3172732093934,737.5928336718536,721.5208207852714,734.6477556067097
labeled-data,8_17_O11 - Made with Clipchamp_10f,55.jpg,693.1146726748156,782.6141353188193,658.6084205854013,737.5928336718536,721.5208207852714,734.6477556067097
labeled-data,8_17_O11 - Made with Clipchamp_10f,66.jpg,695.7331268188244,782.6141353188193,663.1907153374168,737.9201404398548,718.6882954662196,737.4802809257615
labeled-data,8_17_O11 - Made with Clipchamp_10f,77.jpg,697.3696606588301,781.3049082468148,664.4999424094212,736.2836065998491,739.9322353591078,733.2314929471838
labeled-data,8_17_O11 - Made with Clipchamp_10f,88.jpg,709.1527043068701,760.3572750947435,676.6102928254625,715.9905869837801,758.3436499329441,719.0688663519251
labeled-data,8_17_O11 - Made with Clipchamp_10f,99.jpg,746.7929826269982,715.1889411105898,714.5778779135917,668.5311056236186,792.3339537615652,673.7484612470971
