scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_17_O17 - Made with Clipchamp_10f,0.jpg,711.7542177685507,231.05379646771542,707.8265365525374,196.35927905959733,762.5950372544871,229.40808745234918
labeled-data,8_17_O17 - Made with Clipchamp_10f,1001.jpg,781.0325873198492,485.2263721057571,777.3232429492881,448.78904661732105,829.2277758718564,466.0691935761089
labeled-data,8_17_O17 - Made with Clipchamp_10f,1012.jpg,781.8290989253064,484.69536436878565,778.022058580964,447.5661192618882,828.0789355508673,466.0691935761089
labeled-data,8_17_O17 - Made with Clipchamp_10f,1023.jpg,779.4395641089349,485.4918759742428,775.0520921463415,448.0902309856451,829.2277758718564,466.0691935761089
labeled-data,8_17_O17 - Made with Clipchamp_10f,1034.jpg,782.3601066622779,487.8814107906144,777.4979468572071,450.88549351234866,825.781254908889,467.218033897098
labeled-data,8_17_O17 - Made with Clipchamp_10f,1045.jpg,778.1120447665062,490.27094560698595,775.1915022131632,454.4279233614127,826.9300952298781,468.3668742180871
labeled-data,8_17_O17 - Made with Clipchamp_10f,11.jpg,712.4088313045529,227.78072878770428,708.6641014667961,192.03612880187563,762.5950372544871,229.40808745234918
labeled-data,8_17_O17 - Made with Clipchamp_10f,110.jpg,652.5116927603492,240.5456927397477,653.6765644426091,205.7830130579224,715.4925840939329,236.30112937828392
labeled-data,8_17_O17 - Made with Clipchamp_10f,121.jpg,641.3832626483113,248.72836193977554,645.2062702910921,213.13004526144374,700.5576599210743,240.89649066224044
labeled-data,8_17_O17 - Made with Clipchamp_10f,132.jpg,635.4917408242912,253.63796345979227,642.2363038564696,218.89527422276973,700.5576599210743,248.93837290916431
labeled-data,8_17_O17 - Made with Clipchamp_10f,143.jpg,628.945605464269,255.92911083580006,636.6457788030626,222.21464847323017,690.2180970321722,256.98025515608816
labeled-data,8_17_O17 - Made with Clipchamp_10f,154.jpg,625.3452310162568,256.2564176038012,633.5011084605211,222.5640562890681,684.4738954272266,254.6825745141099
labeled-data,8_17_O17 - Made with Clipchamp_10f,165.jpg,625.3452310162568,256.2564176038012,634.5493319080349,222.73876019698707,684.4738954272266,256.98025515608816
labeled-data,8_17_O17 - Made with Clipchamp_10f,176.jpg,625.6725377842579,256.2564176038012,635.0734436317919,223.43757582866294,684.4738954272266,260.42677611905555
labeled-data,8_17_O17 - Made with Clipchamp_10f,187.jpg,624.3633107122533,256.5837243718023,634.3746280001159,224.31109536825778,684.4738954272266,260.42677611905555
labeled-data,8_17_O17 - Made with Clipchamp_10f,198.jpg,618.7990956562344,259.5294852838123,628.7841029467089,227.63046961871822,677.5808535012918,263.8732970820229
