scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_17_O14 - Made with Clipchamp_10f,0.jpg,802.0465363090651,879.876425913076,838.6551056661276,954.974895443499,774.7474189447821,941.5140030232089
labeled-data,8_17_O14 - Made with Clipchamp_10f,11.jpg,818.4118747091208,860.2380198330093,851.8218820900071,934.3873710522994,779.283101876592,910.5201696558419
labeled-data,8_17_O14 - Made with Clipchamp_10f,110.jpg,676.6880441646385,204.31522679294767,737.6325525410895,227.0591643296259,682.6823112380517,304.33136760100905
labeled-data,8_17_O14 - Made with Clipchamp_10f,121.jpg,672.4330561806241,196.78717112892207,735.6150732204372,218.58575118288638,680.8426892937508,298.1992944533395
labeled-data,8_17_O14 - Made with Clipchamp_10f,132.jpg,673.0876697166264,191.22295607290312,733.1940980356545,212.53331322092964,676.5502380903822,294.52005056473774
labeled-data,8_17_O14 - Made with Clipchamp_10f,143.jpg,685.1980201326676,185.33143424888308,742.4745029106549,204.86689180245105,705.370981884429,284.7087335284665
labeled-data,8_17_O14 - Made with Clipchamp_10f,154.jpg,709.0914141967488,183.0402868728753,766.2807588943515,200.4284372970161,714.5690916059334,285.3219408432335
labeled-data,8_17_O14 - Made with Clipchamp_10f,165.jpg,710.4006412687532,181.40375303286973,774.3506761769606,198.8144538404943,720.7011647536028,285.3219408432335
labeled-data,8_17_O14 - Made with Clipchamp_10f,176.jpg,718.5833104687811,177.14876504885524,781.2101058671783,195.18299106332023,734.1917256784759,285.3219408432335
labeled-data,8_17_O14 - Made with Clipchamp_10f,187.jpg,733.9667285648334,180.42183272886638,795.7359569758745,199.62144556875518,752.5879451214845,287.7747701023013
labeled-data,8_17_O14 - Made with Clipchamp_10f,198.jpg,748.6955331248836,188.27719516089311,814.7002625900057,200.83193316114654,769.1445426201923,284.09552621369954
labeled-data,8_17_O14 - Made with Clipchamp_10f,209.jpg,764.406257988937,199.07831850492988,830.8400971552237,209.305346307886,792.9114859269614,284.35557703615
labeled-data,8_17_O14 - Made with Clipchamp_10f,22.jpg,830.8495318931631,827.5073430328979,869.1722042476165,896.0552639599065,794.4020449826248,902.9606981028255
labeled-data,8_17_O14 - Made with Clipchamp_10f,33.jpg,829.8676115891597,731.6064200541321,872.8036670247906,789.128909220203,786.8425734296084,835.6814012809798
labeled-data,8_17_O14 - Made with Clipchamp_10f,44.jpg,840.6687349331966,612.7940632697278,892.1714685030523,657.5892575136759,783.0628376531001,717.7536450539244
labeled-data,8_17_O14 - Made with Clipchamp_10f,55.jpg,819.3937950131242,490.3813320373112,870.7861877041382,513.9447052558021,794.4020449826247,614.1889078472766
labeled-data,8_17_O14 - Made with Clipchamp_10f,66.jpg,727.7478999728123,306.76225516590614,776.7716513617431,321.0736945151628,787.5985205849099,413.10696453704116
labeled-data,8_17_O14 - Made with Clipchamp_10f,77.jpg,682.5795659886586,222.64440580101007,747.7199491443507,237.95355266114808,744.0030427147472,333.15211139505595
labeled-data,8_17_O14 - Made with Clipchamp_10f,88.jpg,679.9611118446496,203.00599972094324,745.7024698236985,224.63818914484318,693.10683558909,297.58608713857257
labeled-data,8_17_O14 - Made with Clipchamp_10f,99.jpg,680.9430321486531,200.71485234493542,740.860519454133,224.63818914484318,684.5219331823525,301.87853834194124
