scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_17_O5 - Made with Clipchamp_10f,0.jpg,1103.13540701975,211.2250823087819,1188.8646141721567,208.93606865632432,1165.4646324578105,339.30352299151707
labeled-data,8_17_O5 - Made with Clipchamp_10f,11.jpg,1102.575856914295,211.32560347269586,1188.0681025666995,211.06009960421017,1163.7186980744184,346.2872605250848
labeled-data,8_17_O5 - Made with Clipchamp_10f,110.jpg,757.9518356198203,764.9011530603688,840.5235387188816,752.1569673730537,816.2777557794242,878.7972474596238
labeled-data,8_17_O5 - Made with Clipchamp_10f,121.jpg,713.0816818457321,826.2325466805717,783.4402069944501,804.4612294647421,790.0887400285452,906.7321975938946
labeled-data,8_17_O5 - Made with Clipchamp_10f,132.jpg,652.0157920940148,836.0561898145437,714.4092011881609,800.4786714374562,739.4566429101792,911.9700007440705
labeled-data,8_17_O5 - Made with Clipchamp_10f,143.jpg,638.209590932757,820.9224693108572,709.3646276869321,782.9554161173982,737.7107085267874,891.0187881433673
labeled-data,8_17_O5 - Made with Clipchamp_10f,154.jpg,629.447963272728,825.1705312066289,701.3995116323603,789.0620050925698,711.5216927759084,903.2403288271108
labeled-data,8_17_O5 - Made with Clipchamp_10f,165.jpg,626.2619168508992,825.9670428120861,697.68245747356,790.1240205665127,720.251364692868,901.4943944437189
labeled-data,8_17_O5 - Made with Clipchamp_10f,176.jpg,618.562304664813,818.5329344944857,691.3103646299026,783.7519277228553,704.5379552423407,908.4781319772866
labeled-data,8_17_O5 - Made with Clipchamp_10f,22.jpg,1099.1243066239806,219.55622339575342,1183.5545368024423,221.41475047515354,1163.7186980744184,346.2872605250848
labeled-data,8_17_O5 - Made with Clipchamp_10f,33.jpg,1096.2037640706376,222.47676594909643,1181.4305058545565,224.60079689698227,1163.7186980744184,346.2872605250848
labeled-data,8_17_O5 - Made with Clipchamp_10f,44.jpg,1086.911128673637,236.2829671103543,1172.4033743260418,236.54847097884004,1146.259354240499,372.47627627596376
labeled-data,8_17_O5 - Made with Clipchamp_10f,55.jpg,1062.750276641436,289.1182369390142,1140.5429101077543,286.1976943856712,1100.865060272309,430.09211092789747
labeled-data,8_17_O5 - Made with Clipchamp_10f,66.jpg,1017.3491151303763,359.2112582192463,1099.655314360952,361.6007930356179,1038.0114224701995,519.1347644808859
labeled-data,8_17_O5 - Made with Clipchamp_10f,77.jpg,950.7076441404587,448.95154956235234,1025.0487273164626,451.8720921156954,980.3955878182658,597.7018117335228
labeled-data,8_17_O5 - Made with Clipchamp_10f,88.jpg,880.8801267287122,552.7635621402719,956.8142331156304,555.6841046936149,914.0500812493723,676.2688589861598
labeled-data,8_17_O5 - Made with Clipchamp_10f,99.jpg,814.2386557387945,656.8410785866774,891.5002814681415,656.5755747181915,847.7045746804789,765.3115125391482
