scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_17_O19 - Made with Clipchamp_10f,0.jpg,728.0863140749814,175.73887276664829,757.8712299630829,198.32303975872514,712.7851242261331,225.5973562701277
labeled-data,8_17_O19 - Made with Clipchamp_10f,11.jpg,722.5220990189624,177.37540660665383,753.9435487470695,200.61418713473296,710.4874435841549,232.49039819606244
labeled-data,8_17_O19 - Made with Clipchamp_10f,110.jpg,609.2739572905771,820.2059089494511,614.5108655785948,858.1734940375803,561.1382018555687,842.5246086412881
labeled-data,8_17_O19 - Made with Clipchamp_10f,121.jpg,608.2920369865736,827.0793510774745,610.9104911305826,866.3561632376081,556.5428405716121,844.8222892832663
labeled-data,8_17_O19 - Made with Clipchamp_10f,132.jpg,601.0912880905491,836.5712473495067,604.3643557705603,879.4484339576527,542.7567567197426,863.2037344190924
labeled-data,8_17_O19 - Made with Clipchamp_10f,143.jpg,598.8001407145414,844.7539165495347,600.763981322548,885.6672625496739,542.7567567197426,868.947936024038
labeled-data,8_17_O19 - Made with Clipchamp_10f,154.jpg,598.4728339465403,846.3904503895402,599.1274474825425,888.2857166936827,542.7567567197426,868.947936024038
labeled-data,8_17_O19 - Made with Clipchamp_10f,22.jpg,720.2309516429546,177.37540660665383,752.634321675065,199.6322668307296,710.4874435841549,232.49039819606244
labeled-data,8_17_O19 - Made with Clipchamp_10f,33.jpg,720.2309516429546,179.01194044665942,751.9797081390628,203.55994804674296,705.8920823001984,237.08575948001894
labeled-data,8_17_O19 - Made with Clipchamp_10f,44.jpg,713.0302027469301,197.995732990724,744.7789592430383,222.21643382280644,702.4455613372311,245.1276417269428
labeled-data,8_17_O19 - Made with Clipchamp_10f,55.jpg,675.389924426802,307.643510259707,703.865613242899,330.22767725178386,662.2361501026116,355.41631254189883
labeled-data,8_17_O19 - Made with Clipchamp_10f,66.jpg,589.3082444425091,483.4072446763051,620.729694170616,504.02757106037524,569.1800841024925,542.6772848631264
labeled-data,8_17_O19 - Made with Clipchamp_10f,77.jpg,480.31509069813825,669.6447956689387,512.7184607302486,694.5201100370233,454.29605200358,723.045215258419
labeled-data,8_17_O19 - Made with Clipchamp_10f,88.jpg,477.69661657690966,736.7426831091672,507.4815524422306,767.1822125332706,451.9983713616017,796.570995801723
labeled-data,8_17_O19 - Made with Clipchamp_10f,99.jpg,608.2920369865736,807.1136382294065,608.6193437545747,844.7539165495347,556.5428405716121,816.1012812585382
