scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_17_O2 - Made with Clipchamp_10f,0.jpg,578.2571821677309,456.74088948083795,522.073241366487,484.1592944239754,536.8988210449335,402.8044627321601
labeled-data,8_17_O2 - Made with Clipchamp_10f,11.jpg,577.733070443974,456.0420738491621,521.8985374585681,483.80988660813745,536.8988210449335,406.2509836951275
labeled-data,8_17_O2 - Made with Clipchamp_10f,110.jpg,1359.8544436221284,400.65786407171726,1321.080835010327,433.3131276241561,1306.621801047823,359.14853053457335
labeled-data,8_17_O2 - Made with Clipchamp_10f,121.jpg,1336.262590754434,378.7629699623195,1283.113249922198,426.7669922641338,1271.00775109716,352.2554886086386
labeled-data,8_17_O2 - Made with Clipchamp_10f,132.jpg,1321.832749039965,373.80944220959117,1264.1294573781333,395.3455425360269,1256.0728269243014,338.46940475676905
labeled-data,8_17_O2 - Made with Clipchamp_10f,143.jpg,1255.9292928514924,338.05789408120415,1196.0496496339017,358.0325709839,1192.8866092698995,302.85535480610616
labeled-data,8_17_O2 - Made with Clipchamp_10f,154.jpg,1234.9243329047797,323.9422749577069,1175.7566300178325,339.7033919758376,1161.8679206031932,290.2181112752258
labeled-data,8_17_O2 - Made with Clipchamp_10f,165.jpg,1236.6472990796417,310.3739163306684,1182.630072145856,326.611121255793,1173.3563238130846,278.72970806533453
labeled-data,8_17_O2 - Made with Clipchamp_10f,176.jpg,1209.510581825565,295.082591528768,1146.2990208977324,305.99079487172287,1154.9748786772584,261.4971032504977
labeled-data,8_17_O2 - Made with Clipchamp_10f,187.jpg,1172.8975506097465,268.37660267321786,1111.9318102576158,279.1516398956315,1111.3189464796717,228.18073394181303
labeled-data,8_17_O2 - Made with Clipchamp_10f,198.jpg,1166.2210566821564,264.0691872360628,1103.4218342895867,270.64166392760256,1102.1282239117586,216.6923307319218
labeled-data,8_17_O2 - Made with Clipchamp_10f,209.jpg,1161.4828997012858,246.62415471558478,1100.1487666095757,252.96709845554238,1105.574744874726,207.5016081640088
labeled-data,8_17_O2 - Made with Clipchamp_10f,22.jpg,574.4136961935136,455.16855430956724,521.1997218268922,483.6351827002185,535.7499807239443,406.2509836951275
labeled-data,8_17_O2 - Made with Clipchamp_10f,220.jpg,1155.8832596329846,233.48653763226193,1090.6568703375433,241.51136157550343,1104.425904553737,187.97132270719365
labeled-data,8_17_O2 - Made with Clipchamp_10f,231.jpg,1154.3756642299802,228.9637514232491,1090.6568703375433,234.96522621548115,1097.5328626278022,175.33407917631328
labeled-data,8_17_O2 - Made with Clipchamp_10f,242.jpg,1153.7295519144068,213.88779739320637,1090.6568703375433,223.18218256744106,1096.3840223068132,176.4829194973024
labeled-data,8_17_O2 - Made with Clipchamp_10f,33.jpg,576.6848469964602,454.64444258581034,521.1430940156054,483.71836989632766,530.0057791189987,410.846344979084
labeled-data,8_17_O2 - Made with Clipchamp_10f,44.jpg,591.8840869854106,442.76457684732037,540.4541933276711,470.29879240828194,531.1546194399879,408.5486643371057
labeled-data,8_17_O2 - Made with Clipchamp_10f,55.jpg,651.6328234936983,412.71550468525754,599.3694115678716,437.8954223761717,595.4896774153788,386.72069823831237
labeled-data,8_17_O2 - Made with Clipchamp_10f,66.jpg,789.2995029338466,365.89485736297354,746.6574571683726,396.65476960803136,693.1411046994544,324.6833209048996
labeled-data,8_17_O2 - Made with Clipchamp_10f,77.jpg,945.6973719450439,321.3575379955116,895.9093433768805,357.0506506798966,835.597304502106,282.1762290283019
labeled-data,8_17_O2 - Made with Clipchamp_10f,88.jpg,1143.6857403626582,306.7570513783864,1106.3675952015967,355.7414236078921,1026.3047627264764,312.0460773740192
labeled-data,8_17_O2 - Made with Clipchamp_10f,99.jpg,1376.8007226902687,370.7834958175734,1339.4100140183896,393.3817019280202,1297.43107847991,313.1949176950083
