scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,7_30_O19 - Made with Clipchamp_10f,0.jpg,648.5741593066002,184.98943549701613,622.8202840634847,155.2529981753471,667.3350117963817,136.1349243441835
labeled-data,7_30_O19 - Made with Clipchamp_10f,11.jpg,647.777647701143,184.7239316285304,621.7582685895418,154.4564865698899,659.8797047910629,137.06683771984834
labeled-data,7_30_O19 - Made with Clipchamp_10f,110.jpg,661.8493527308866,273.93322738846746,633.4404388029138,246.05532119746607,677.586058928695,212.55182114870107
labeled-data,7_30_O19 - Made with Clipchamp_10f,121.jpg,672.20400360183,301.54562971098323,641.9365625944571,275.52625059938185,685.0413659340138,239.57730904298168
labeled-data,7_30_O19 - Made with Clipchamp_10f,132.jpg,683.6206699467164,340.3091945098995,653.0877250708577,317.47586182012685,691.5647595636677,268.46662368859194
labeled-data,7_30_O19 - Made with Clipchamp_10f,143.jpg,686.8067163685452,379.60376704578727,656.0082676242006,353.05338019721444,700.8838933203162,307.60698546651554
labeled-data,7_30_O19 - Made with Clipchamp_10f,154.jpg,705.6574910310318,413.8537660804461,674.3280345497159,390.4894256537021,713.9306805796241,343.95160711744467
labeled-data,7_30_O19 - Made with Clipchamp_10f,165.jpg,723.7117540880613,469.609578462449,692.9133053437168,447.8382612466193,732.5689480929211,396.1387490447414
labeled-data,7_30_O19 - Made with Clipchamp_10f,176.jpg,735.1284204329475,526.9584140553663,704.8609794255746,503.5940736286222,748.4114754792236,454.84929171162685
labeled-data,7_30_O19 - Made with Clipchamp_10f,187.jpg,759.023768596663,588.0243038070837,725.3047772989756,564.3944595118539,764.254002865526,504.2407006218639
labeled-data,7_30_O19 - Made with Clipchamp_10f,198.jpg,768.3164039936636,665.5514334049162,734.8629165644619,643.2491084521151,781.0284436274933,577.8618572993869
labeled-data,7_30_O19 - Made with Clipchamp_10f,209.jpg,780.5295819440071,750.7781751888349,746.5450867778338,729.5378657099768,787.5518372571472,665.4617146118826
labeled-data,7_30_O19 - Made with Clipchamp_10f,22.jpg,647.2466399641715,185.25493936550188,620.9617569840846,153.92547883291846,662.6754449180575,140.79449122250773
labeled-data,7_30_O19 - Made with Clipchamp_10f,220.jpg,816.638108058066,869.723908270441,778.1400471276355,855.3866993722119,812.713498400098,797.7933855165517
labeled-data,7_30_O19 - Made with Clipchamp_10f,231.jpg,829.1167898768952,947.5165417367592,791.6807444204077,953.623130711931,795.007144262466,883.5294160777177
labeled-data,7_30_O19 - Made with Clipchamp_10f,242.jpg,842.3919833011815,950.9680920270737,801.5043875543796,952.0301075010167,833.2155926647247,890.9847230830366
