scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,7_30_O11 - Made with Clipchamp_10f,0.jpg,745.1677426715329,421.9317044661851,704.8767239737394,383.13294572016184,775.0129417069353,369.7026061542307
labeled-data,7_30_O11 - Made with Clipchamp_10f,11.jpg,745.1677426715329,421.9317044661851,703.8818840058927,381.64068576839173,769.5413218837782,371.19486610600086
labeled-data,7_30_O11 - Made with Clipchamp_10f,110.jpg,957.0686558228906,944.2226875857289,895.8859978003155,928.3052481001808,932.1407712202667,885.0046956882582
labeled-data,7_30_O11 - Made with Clipchamp_10f,121.jpg,955.5763958711206,951.6839873445795,893.896317864622,929.7975080519509,929.8430905782885,882.7070150462799
labeled-data,7_30_O11 - Made with Clipchamp_10f,132.jpg,954.5815559032737,950.6891473767328,891.9066379289285,926.3155681644873,929.8430905782885,881.5581747252908
labeled-data,7_30_O11 - Made with Clipchamp_10f,143.jpg,948.6125160961933,938.7510677625717,888.4246980414649,918.3568484217133,917.2058470474082,864.325569910454
labeled-data,7_30_O11 - Made with Clipchamp_10f,154.jpg,947.6176761283465,936.7613878268783,886.9324380896948,911.8903886307095,918.3546873683972,868.9209311944104
labeled-data,7_30_O11 - Made with Clipchamp_10f,165.jpg,947.6176761283465,936.7613878268783,885.937598121848,917.8594284377899,919.5035276893864,873.5162924783668
labeled-data,7_30_O11 - Made with Clipchamp_10f,176.jpg,943.6383162569596,941.735587666112,883.9479181861545,924.8233082127172,929.8430905782885,883.8558553672691
labeled-data,7_30_O11 - Made with Clipchamp_10f,22.jpg,759.0955022213874,427.9007442732657,715.3225436361304,393.5787653825527,770.0387418677016,369.20518617030734
labeled-data,7_30_O11 - Made with Clipchamp_10f,33.jpg,800.8787808709508,505.4982617653122,741.6858027840692,489.08340229584064,780.4845615300924,420.93686449833837
labeled-data,7_30_O11 - Made with Clipchamp_10f,44.jpg,892.9014778967752,804.9450920871838,827.2420400188896,803.4528321354135,846.143999407978,748.7366339038425
labeled-data,7_30_O11 - Made with Clipchamp_10f,55.jpg,947.6176761283464,915.8697485020964,881.4608182665377,914.8749085342497,889.6336793436692,841.3487634906713
labeled-data,7_30_O11 - Made with Clipchamp_10f,66.jpg,959.5557557425075,935.7665478590313,895.8859978003155,929.7975080519509,936.7361325042233,859.7302086264974
labeled-data,7_30_O11 - Made with Clipchamp_10f,77.jpg,961.5454356782009,945.2175275535755,892.9014778967753,933.7768679233379,927.5454099363103,865.474410231443
labeled-data,7_30_O11 - Made with Clipchamp_10f,88.jpg,963.0376956299712,961.6323870230469,904.3421375270129,950.6891473767328,932.1407712202667,894.1954182561711
labeled-data,7_30_O11 - Made with Clipchamp_10f,99.jpg,959.5557557425075,950.1917273928093,896.8808377681622,932.2846079715678,934.4384518622451,886.1535360092472
