scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_13_O2 - Made with Clipchamp_10f,0.jpg,969.2551534592128,312.16857739123475,956.8281169379042,260.2862323556669,1036.1388292655172,290.0277601465932
labeled-data,8_13_O2 - Made with Clipchamp_10f,11.jpg,978.4532631807172,310.94216276170084,964.6834793699309,257.34047144365695,1043.2201425631465,290.0277601465932
labeled-data,8_13_O2 - Made with Clipchamp_10f,110.jpg,528.3315369442782,804.9545802302313,490.6912586241502,753.5674176540564,588.5998288553407,717.7390833234075
labeled-data,8_13_O2 - Made with Clipchamp_10f,121.jpg,528.9861504802805,825.2475998463003,493.9643263041613,773.5331305021243,595.6811421529701,744.6480738543992
labeled-data,8_13_O2 - Made with Clipchamp_10f,132.jpg,530.9499910882871,839.3217908703482,496.91008721617135,785.3161741501644,615.5088193863323,764.4757510877614
labeled-data,8_13_O2 - Made with Clipchamp_10f,143.jpg,535.5322858403027,840.9583247103537,507.05659702420587,786.2980944541678,615.5088193863323,764.4757510877614
labeled-data,8_13_O2 - Made with Clipchamp_10f,154.jpg,555.8253054563718,832.4483487423248,528.6588437122793,777.1335049501366,611.2600314077547,755.9781751306061
labeled-data,8_13_O2 - Made with Clipchamp_10f,165.jpg,552.2249310083596,821.9745321662892,525.0584692642672,767.3143019101032,604.1787181101253,741.8155485353474
labeled-data,8_13_O2 - Made with Clipchamp_10f,176.jpg,547.3153294883429,808.5549546782436,517.5304136002414,753.2401108860553,612.6762940672805,723.404133961511
labeled-data,8_13_O2 - Made with Clipchamp_10f,187.jpg,556.8072257603751,795.1353771901979,525.3857760322683,743.748214614023,625.4226580030133,712.074032685304
labeled-data,8_13_O2 - Made with Clipchamp_10f,198.jpg,563.3533611203974,791.8623095101867,532.2592181602917,739.4932266300085,615.5088193863323,721.9878713019851
labeled-data,8_13_O2 - Made with Clipchamp_10f,22.jpg,982.1325070693189,307.876126187866,968.6111605859443,255.37663083565025,1040.3876172440946,295.69281078469675
labeled-data,8_13_O2 - Made with Clipchamp_10f,33.jpg,975.3872266068825,322.59310174227295,962.065025225922,271.0873556997037,1040.3876172440946,298.5253361037485
labeled-data,8_13_O2 - Made with Clipchamp_10f,44.jpg,909.1608366120513,391.27232099617186,894.9645295965457,342.47146076536256,992.234686820215,331.0993772728436
labeled-data,8_13_O2 - Made with Clipchamp_10f,55.jpg,791.4250696040003,532.3100033925714,767.7685429837902,477.84065212746935,866.1873101224121,455.73049131112066
labeled-data,8_13_O2 - Made with Clipchamp_10f,66.jpg,561.7168272803918,790.2257756701812,542.405727968326,736.5474657179985,648.0828605554275,699.3276687495711
labeled-data,8_13_O2 - Made with Clipchamp_10f,77.jpg,543.3876482723294,798.0811381022079,522.1127083522571,739.1659198620074,605.5949807696511,719.1553459829335
labeled-data,8_13_O2 - Made with Clipchamp_10f,88.jpg,521.4580948162549,791.8623095101867,496.58278044817024,738.1839995580041,599.9299301315477,721.9878713019851
labeled-data,8_13_O2 - Made with Clipchamp_10f,99.jpg,519.8215609762493,802.3361260862224,487.41819094413904,749.312429670042,581.5185155577112,720.5716086424593
