scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_13_O4 - Made with Clipchamp_10f,0.jpg,470.35473839431563,372.8499928487718,441.5363905346684,348.1038128708857,499.628514349126,322.45142731385886
labeled-data,8_13_O4 - Made with Clipchamp_10f,11.jpg,468.3650584586221,371.85515288092506,438.26332285465725,348.1038128708857,502.4242544761206,322.45142731385886
labeled-data,8_13_O4 - Made with Clipchamp_10f,110.jpg,1122.9697573017836,457.9088252797221,1097.786500331341,429.603198103163,1170.6061163880772,419.3704183830031
labeled-data,8_13_O4 - Made with Clipchamp_10f,121.jpg,1213.9976143597612,481.78498450804415,1185.1774073876384,453.1692853992433,1249.8187533195894,427.75763876398673
labeled-data,8_13_O4 - Made with Clipchamp_10f,132.jpg,1248.3476136118531,536.6325112395272,1210.380028523724,521.9037066794771,1246.0910998169302,459.4426935365916
labeled-data,8_13_O4 - Made with Clipchamp_10f,143.jpg,1242.4560917878332,598.1661836237366,1200.2335187156896,592.6019685677177,1222.7932654253088,535.8595903411091
labeled-data,8_13_O4 - Made with Clipchamp_10f,154.jpg,1246.3837730038465,588.6742873517044,1204.1611999317029,582.1281519916821,1227.4528323036332,527.4723699601254
labeled-data,8_13_O4 - Made with Clipchamp_10f,165.jpg,1250.3114542198598,586.0558332076955,1209.7254149877217,577.8731640076676,1238.6357928116113,520.9489763304715
labeled-data,8_13_O4 - Made with Clipchamp_10f,176.jpg,1250.3114542198598,585.7285264396944,1209.3981082197206,575.5820166316598,1246.0910998169302,524.676629833131
labeled-data,8_13_O4 - Made with Clipchamp_10f,187.jpg,1243.7653188598376,586.7104467436977,1202.8519728596984,577.8731640076676,1241.4315329386059,525.6085432087958
labeled-data,8_13_O4 - Made with Clipchamp_10f,198.jpg,1238.2011038038186,578.2004707756687,1198.2696781076827,568.0539609676342,1235.8400526846167,520.9489763304715
labeled-data,8_13_O4 - Made with Clipchamp_10f,209.jpg,1240.1649444118254,578.2004707756687,1199.5789051796874,568.0539609676342,1230.2485724306275,513.4936693251527
labeled-data,8_13_O4 - Made with Clipchamp_10f,22.jpg,465.38053855508184,370.86031291307836,434.662948406645,348.7584264068879,495.9008608464666,322.45142731385886
labeled-data,8_13_O4 - Made with Clipchamp_10f,220.jpg,1244.747239163841,580.1643113836755,1204.1611999317029,570.6724151116431,1230.2485724306275,513.4936693251527
labeled-data,8_13_O4 - Made with Clipchamp_10f,33.jpg,463.88827860331173,370.86031291307836,434.0083348706428,349.74034671089123,493.1051207194721,322.45142731385886
labeled-data,8_13_O4 - Made with Clipchamp_10f,44.jpg,468.86247844254547,370.86031291307836,438.9179363906595,349.4130399428901,493.1051207194721,322.45142731385886
labeled-data,8_13_O4 - Made with Clipchamp_10f,55.jpg,503.6818773171817,368.87063297738484,478.5220553187943,346.13997226287904,532.2454824973958,322.45142731385886
labeled-data,8_13_O4 - Made with Clipchamp_10f,66.jpg,563.8696953719101,383.2958125111627,537.7645803269959,353.66802792690464,610.526206053243,338.2939547001613
labeled-data,8_13_O4 - Made with Clipchamp_10f,77.jpg,662.3588521887384,400.2080919645574,638.2477581033377,371.01528663096366,727.015378011349,362.5237024674474
labeled-data,8_13_O4 - Made with Clipchamp_10f,88.jpg,808.6003274622105,421.09974646939236,781.2808157198243,390.3263859430294,864.0066442340817,383.9577101077389
labeled-data,8_13_O4 - Made with Clipchamp_10f,99.jpg,965.7850423819971,435.52492600317026,941.0064785499285,405.0551905030795,1017.7723512187818,398.86832411837645
