scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_13_O16 - Made with Clipchamp_10f,0.jpg,870.887715851518,307.6340210803369,842.1305879639125,280.5179618616147,902.7779236895906,245.45749187896524
labeled-data,8_13_O16 - Made with Clipchamp_10f,11.jpg,872.1969429235226,303.70633986432347,842.7852014999147,276.59028064560135,901.0319893061986,247.20342626235714
labeled-data,8_13_O16 - Made with Clipchamp_10f,110.jpg,1029.3041915640572,939.990676881269,976.935108683879,925.5891790892199,1019.75552737685,847.8048541491813
labeled-data,8_13_O16 - Made with Clipchamp_10f,121.jpg,1028.3222712600539,949.1552663853001,975.6258816118745,935.0810753612523,1019.75552737685,868.7560667498846
labeled-data,8_13_O16 - Made with Clipchamp_10f,132.jpg,1026.3584306520472,957.337935585328,974.6439613078712,942.936437793279,1014.5177242266741,867.0101323664926
labeled-data,8_13_O16 - Made with Clipchamp_10f,143.jpg,1014.5753870040071,957.9925491213303,961.2243838198256,945.554891937288,1004.0421179263225,867.0101323664926
labeled-data,8_13_O16 - Made with Clipchamp_10f,154.jpg,1013.5934667000038,957.9925491213303,960.2424635158221,948.827959617299,1000.5502491595387,872.2479355166683
labeled-data,8_13_O16 - Made with Clipchamp_10f,165.jpg,1009.9930922519915,959.6290829613358,956.6420890678099,948.827959617299,990.0746428591871,875.7398042834523
labeled-data,8_13_O16 - Made with Clipchamp_10f,176.jpg,1009.3384787159893,958.6471626573325,958.6059296758166,948.827959617299,990.0746428591871,877.4857386668442
labeled-data,8_13_O16 - Made with Clipchamp_10f,187.jpg,1011.9569328599981,952.7556408333123,963.5155311958333,941.2999039532734,986.5827740924033,877.4857386668442
labeled-data,8_13_O16 - Made with Clipchamp_10f,198.jpg,1024.7218968120415,955.7014017453224,976.935108683879,945.2275851692868,993.566511625971,880.977607433628
labeled-data,8_13_O16 - Made with Clipchamp_10f,209.jpg,1033.5591795480716,958.9744694253336,983.8085508119024,946.5368122412913,1005.7880523097144,880.977607433628
labeled-data,8_13_O16 - Made with Clipchamp_10f,22.jpg,872.8515564595248,302.72441956032014,843.1125082679158,275.2810535735969,899.2860549228067,250.69529502914105
labeled-data,8_13_O16 - Made with Clipchamp_10f,33.jpg,874.4880902995303,305.9974872403313,846.712882715928,280.5179618616147,899.2860549228067,250.69529502914105
labeled-data,8_13_O16 - Made with Clipchamp_10f,44.jpg,889.8715083955826,323.0174391763892,861.4416872759782,295.9013799576671,899.2860549228067,259.42496694610065
labeled-data,8_13_O16 - Made with Clipchamp_10f,55.jpg,922.2748784276929,391.4245536886219,888.9354557880715,367.58156214991095,921.9832019069017,311.8029984478586
labeled-data,8_13_O16 - Made with Clipchamp_10f,66.jpg,991.0092997079266,590.7543554240805,942.6137657402543,578.3671207426282,969.123430258484,502.1098462375791
labeled-data,8_13_O16 - Made with Clipchamp_10f,77.jpg,1003.7742636599703,911.1876812971709,961.5516905878267,889.5854346090974,1016.263658610066,835.5833134654379
labeled-data,8_13_O16 - Made with Clipchamp_10f,88.jpg,985.1177778839068,929.5168603052333,936.0217626837398,917.079203121191,967.377495875092,826.8536415484782
labeled-data,8_13_O16 - Made with Clipchamp_10f,99.jpg,1009.9930922519915,935.4083821292534,959.915156747821,921.6614978732066,1000.5502491595387,847.8048541491813
