scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_5_O19 - Made with Clipchamp_10f,0.jpg,719.6269744785973,254.40942375467046,685.0638286693643,241.26019234025583,712.8298868506901,214.16564885870054
labeled-data,8_5_O19 - Made with Clipchamp_10f,11.jpg,719.6269744785973,254.40942375467046,685.0638286693643,241.26019234025583,712.8298868506901,214.16564885870054
labeled-data,8_5_O19 - Made with Clipchamp_10f,110.jpg,910.5242559198356,954.0121172145637,872.5572027263763,948.7020398448492,885.1411423002044,896.6653901943212
labeled-data,8_5_O19 - Made with Clipchamp_10f,121.jpg,916.896348763493,957.9946752418496,877.8672800960909,947.1090166339347,899.2449479670486,892.9861463057193
labeled-data,8_5_O19 - Made with Clipchamp_10f,132.jpg,919.8168913168361,957.1981636363923,878.6637917015481,947.1090166339347,906.6034357442521,893.5993536204862
labeled-data,8_5_O19 - Made with Clipchamp_10f,143.jpg,920.878906790779,953.4811094775922,880.2568149124625,942.3299470011916,911.5090942623877,889.3069024171175
labeled-data,8_5_O19 - Made with Clipchamp_10f,154.jpg,922.2064261332076,944.4539779490774,882.6463497288341,935.1613425520769,915.8015454657564,881.3352073251472
labeled-data,8_5_O19 - Made with Clipchamp_10f,165.jpg,921.9409222647218,937.019869631477,882.6463497288341,927.4617303659909,911.5090942623877,877.0427561217784
labeled-data,8_5_O19 - Made with Clipchamp_10f,176.jpg,921.9409222647218,929.5857613138767,883.708365202777,921.3551413908191,914.5751308362226,870.2974756593419
labeled-data,8_5_O19 - Made with Clipchamp_10f,187.jpg,923.799449344122,922.1516529962763,887.4254193615773,913.3900253362473,917.0279600952904,861.7125732526046
labeled-data,8_5_O19 - Made with Clipchamp_10f,198.jpg,926.9854957659506,920.0276220483904,889.0184425724916,911.0004905198757,921.320411298659,859.2597439935367
labeled-data,8_5_O19 - Made with Clipchamp_10f,209.jpg,928.5785189768651,917.9035911005046,890.3459619149203,910.2039789144185,921.320411298659,859.2597439935367
labeled-data,8_5_O19 - Made with Clipchamp_10f,22.jpg,719.6269744785973,254.40942375467046,685.0638286693643,241.26019234025583,712.8298868506901,214.16564885870054
labeled-data,8_5_O19 - Made with Clipchamp_10f,220.jpg,928.3130151083793,920.2931259168762,889.8149541779487,912.3280098623043,921.320411298659,859.2597439935367
labeled-data,8_5_O19 - Made with Clipchamp_10f,231.jpg,928.3130151083793,919.2311104429333,889.549450309463,911.5314982568472,921.320411298659,859.2597439935367
labeled-data,8_5_O19 - Made with Clipchamp_10f,242.jpg,928.0475112398935,917.9035911005046,888.4874348355202,910.2039789144185,921.320411298659,859.2597439935367
labeled-data,8_5_O19 - Made with Clipchamp_10f,253.jpg,926.1889841604935,916.0450640211045,885.0358845452057,908.8764595719899,921.320411298659,859.2597439935367
labeled-data,8_5_O19 - Made with Clipchamp_10f,264.jpg,926.9854957659506,916.576071758076,885.8323961506628,910.2039789144185,917.0279600952904,861.0993659378377
labeled-data,8_5_O19 - Made with Clipchamp_10f,275.jpg,925.1269686865505,915.7795601526188,884.5048768082343,908.3454518350184,917.0279600952904,861.0993659378377
labeled-data,8_5_O19 - Made with Clipchamp_10f,286.jpg,923.2684416071505,914.7175446786758,883.1773574658056,907.2834363610755,913.9619235214556,861.7125732526046
labeled-data,8_5_O19 - Made with Clipchamp_10f,297.jpg,924.5959609495792,914.7175446786758,883.708365202777,907.5489402295613,911.5090942623877,861.7125732526046
labeled-data,8_5_O19 - Made with Clipchamp_10f,33.jpg,719.6269744785973,254.40942375467046,684.5328209323928,241.52569620874158,712.8298868506901,214.16564885870054
labeled-data,8_5_O19 - Made with Clipchamp_10f,44.jpg,721.2199976895116,264.76407462561383,685.32933253785,250.02182000028483,712.8298868506901,214.16564885870054
labeled-data,8_5_O19 - Made with Clipchamp_10f,55.jpg,731.3091446919693,289.45593439478654,694.6219679348505,274.97918363794327,731.8393136084657,240.5335633936796
labeled-data,8_5_O19 - Made with Clipchamp_10f,66.jpg,749.8944154859701,346.2737622507323,714.2908358624984,332.5940175219204,745.9430818481055,286.52411200120116
labeled-data,8_5_O19 - Made with Clipchamp_10f,77.jpg,773.7897636496856,439.20011622073713,737.0884088737562,428.58633764185777,765.5657159206481,371.7599287538079
labeled-data,8_5_O19 - Made with Clipchamp_10f,88.jpg,811.4913129746589,575.4036007539155,772.4576420673493,565.5981721187338,803.5845694361993,510.9579892059066
labeled-data,8_5_O19 - Made with Clipchamp_10f,99.jpg,858.219993828147,773.4694866442687,819.5277812837666,767.3994354160959,839.7638010074496,701.6654640984295
