scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_5_O11 - Made with Clipchamp_10f,0.jpg,1236.4843129567212,583.8209000395866,1258.868212233273,634.557738399771,1193.9244511473019,646.748504509246
labeled-data,8_5_O11 - Made with Clipchamp_10f,11.jpg,1236.4843129567212,583.8209000395866,1258.3707922493497,635.0551583836943,1193.9244511473019,646.748504509246
labeled-data,8_5_O11 - Made with Clipchamp_10f,110.jpg,623.6628927631232,590.784779814514,672.4100511876139,618.1428789302996,612.8386287033006,694.5089830662873
labeled-data,8_5_O11 - Made with Clipchamp_10f,121.jpg,616.6990129881958,586.8054199431269,657.4874516699126,618.640298914223,607.5319088636295,689.202263226616
labeled-data,8_5_O11 - Made with Clipchamp_10f,132.jpg,607.7454532775752,584.3183200235101,648.533891959292,616.1531989946061,594.2651092644512,678.5888235472737
labeled-data,8_5_O11 - Made with Clipchamp_10f,143.jpg,592.822853759874,580.338960152123,636.595812345131,613.6660990749892,588.9583894247801,670.6287437877668
labeled-data,8_5_O11 - Made with Clipchamp_10f,154.jpg,580.884774145713,582.3286400878166,621.1757928435063,619.1377188981463,567.7315100660951,681.2421834671093
labeled-data,8_5_O11 - Made with Clipchamp_10f,165.jpg,573.9208943707857,588.7950998788205,612.2222331328855,627.0964386409203,551.8113505470812,683.8955433869448
labeled-data,8_5_O11 - Made with Clipchamp_10f,176.jpg,563.9724946923182,585.8105799752802,602.7712534383414,625.1067587052269,549.1579906272457,681.2421834671093
labeled-data,8_5_O11 - Made with Clipchamp_10f,187.jpg,561.9828147566247,586.3079999592036,601.2789934865714,626.1015986730736,549.1579906272457,681.2421834671093
labeled-data,8_5_O11 - Made with Clipchamp_10f,198.jpg,557.5060349013143,586.3079999592036,595.3099536794908,627.5938586248437,551.8113505470812,683.8955433869448
labeled-data,8_5_O11 - Made with Clipchamp_10f,209.jpg,560.9879747887779,578.3492802164296,599.2893135508778,620.1325588659931,546.5046307074101,673.2821037076023
labeled-data,8_5_O11 - Made with Clipchamp_10f,22.jpg,1235.4894729888742,584.3183200235101,1256.8785322975796,634.557738399771,1193.9244511473019,646.748504509246
labeled-data,8_5_O11 - Made with Clipchamp_10f,33.jpg,1229.0230131978703,584.3183200235101,1253.8940123940392,635.0551583836943,1188.6177313076307,652.0552243489172
labeled-data,8_5_O11 - Made with Clipchamp_10f,44.jpg,1205.1468539695484,589.2925198627438,1228.525593213947,640.0293582229282,1164.73749202911,665.3220239480953
labeled-data,8_5_O11 - Made with Clipchamp_10f,55.jpg,1159.8816354325213,597.2512396055179,1188.731994500077,646.9932379978554,1114.3236535522333,678.5888235472736
labeled-data,8_5_O11 - Made with Clipchamp_10f,66.jpg,1075.3202381655474,616.6506189785295,1108.6473770884136,664.4029374351735,1026.7627761976578,702.4690628257941
labeled-data,8_5_O11 - Made with Clipchamp_10f,77.jpg,949.970402216857,640.0293582229281,981.3078612040297,688.2790966634955,880.8279806066985,726.3493021043148
labeled-data,8_5_O11 - Made with Clipchamp_10f,88.jpg,805.7186068790784,656.9416376763229,838.0509058340979,702.7042761972733,740.1999048554105,747.5761814629998
labeled-data,8_5_O11 - Made with Clipchamp_10f,99.jpg,669.4255312840737,617.1480389624528,711.7062299175606,633.0654784480009,655.2923874206706,726.3493021043148
