scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_5_O5 - Made with Clipchamp_10f,0.jpg,1273.3627097564654,367.5436782918412,1336.2520125230496,334.2257042676263,1325.1806495569788,416.98456599791433
labeled-data,8_5_O5 - Made with Clipchamp_10f,11.jpg,1272.959213892335,365.9296948353194,1333.831037338267,333.015216675235,1325.1806495569788,416.98456599791433
labeled-data,8_5_O5 - Made with Clipchamp_10f,110.jpg,1180.962156870592,405.06879365597325,1247.07942655022,368.1193445408677,1253.4233196307855,471.96745516214037
labeled-data,8_5_O5 - Made with Clipchamp_10f,121.jpg,1161.1908595282,439.7694379711921,1227.3081292078277,401.60950126369517,1237.580792244483,510.17590356439916
labeled-data,8_5_O5 - Made with Clipchamp_10f,132.jpg,1134.9636283597204,464.7861815472801,1199.870410446957,423.80177379087,1220.8063514825158,536.269478083015
labeled-data,8_5_O5 - Made with Clipchamp_10f,143.jpg,1110.7538765118934,497.4693465418466,1171.6256999578254,451.6429884158711,1199.3723438422244,566.0907061042901
labeled-data,8_5_O5 - Made with Clipchamp_10f,154.jpg,1001.8099931966716,545.4853543733703,1062.155380632371,502.49228391736267,1111.7724865297284,590.3204538715761
labeled-data,8_5_O5 - Made with Clipchamp_10f,165.jpg,812.5704329194898,596.3258086263742,855.5654981975797,546.4733331075819,930.9813058706175,605.2310678822137
labeled-data,8_5_O5 - Made with Clipchamp_10f,176.jpg,599.9281125227419,662.9026262078987,632.8357811975706,600.138283036932,725.028449848686,657.4182169194453
labeled-data,8_5_O5 - Made with Clipchamp_10f,187.jpg,597.1651079835458,668.9027909713786,628.3973266921356,606.1907209988888,693.3433950760813,670.4650041787531
labeled-data,8_5_O5 - Made with Clipchamp_10f,198.jpg,599.1547879192392,673.3795708266891,630.0113101486575,614.6641341456282,698.9348753300703,672.3288309300829
labeled-data,8_5_O5 - Made with Clipchamp_10f,209.jpg,601.1444678549328,673.8769908106125,634.4497646540924,617.8921010586718,700.7987020814,679.7841379354015
labeled-data,8_5_O5 - Made with Clipchamp_10f,22.jpg,1268.1172635227695,363.10522378640627,1330.6030704252235,332.61172081110453,1320.5210826786545,411.3930857439252
labeled-data,8_5_O5 - Made with Clipchamp_10f,220.jpg,607.1135076620133,673.3795708266891,636.0637481106141,615.0676300097587,706.3901823353891,678.8522245597367
labeled-data,8_5_O5 - Made with Clipchamp_10f,231.jpg,604.6264077423964,667.9079510035319,628.800822556266,609.8221837760627,706.3901823353891,670.4650041787531
labeled-data,8_5_O5 - Made with Clipchamp_10f,242.jpg,611.5902875173236,667.9079510035319,637.677731567136,611.4361672325846,719.436969594697,676.9883978084071
labeled-data,8_5_O5 - Made with Clipchamp_10f,253.jpg,619.0515872761742,674.8718307784592,646.1511447138755,617.4886051945414,723.1646230973564,689.10327169205
labeled-data,8_5_O5 - Made with Clipchamp_10f,33.jpg,1263.275313153204,361.4912403298845,1328.585591104571,329.7872497621914,1320.5210826786545,411.3930857439252
labeled-data,8_5_O5 - Made with Clipchamp_10f,44.jpg,1262.468321424943,361.4912403298845,1325.761120055658,329.38375389806095,1320.5210826786545,411.3930857439252
labeled-data,8_5_O5 - Made with Clipchamp_10f,55.jpg,1261.6613296966823,361.8947361940149,1324.5506324632665,330.5942414904523,1316.7934291759952,410.4611723682604
labeled-data,8_5_O5 - Made with Clipchamp_10f,66.jpg,1255.2053958705949,363.5087196505367,1322.9366490067448,330.99773735458274,1316.7934291759952,407.6654322412659
labeled-data,8_5_O5 - Made with Clipchamp_10f,77.jpg,1242.2935282184205,369.157661748363,1306.3933185773963,334.62920013175676,1305.610468668017,420.7122195005737
labeled-data,8_5_O5 - Made with Clipchamp_10f,88.jpg,1222.5222308760285,377.22757903097204,1286.2185253708737,342.6991051006492,1291.6317680330442,434.69092013554643
labeled-data,8_5_O5 - Made with Clipchamp_10f,99.jpg,1202.7509335336365,383.28001699292884,1268.0612114850035,349.55853479086693,1268.333933641423,451.46536089751373
