scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_5_O4 - Made with Clipchamp_10f,0.jpg,813.9959672578275,985.7370959946559,789.4623154096927,1028.847959463245,791.6633183619062,998.6389649089862
labeled-data,8_5_O4 - Made with Clipchamp_10f,11.jpg,815.6099507143493,986.9475835870472,791.0762988662145,1029.654951191506,793.2773018184281,998.6389649089862
labeled-data,8_5_O4 - Made with Clipchamp_10f,110.jpg,833.3637687360892,982.1056332174818,807.6196292955631,1024.8130008219405,814.2590867532116,988.9550641698554
labeled-data,8_5_O4 - Made with Clipchamp_10f,121.jpg,833.7672646002197,976.860186983786,808.0231251596934,1020.7780421806359,812.6451032966897,984.11311380029
labeled-data,8_5_O4 - Made with Clipchamp_10f,132.jpg,834.1707604643501,974.8427076631336,810.4441003444762,1017.5500752675923,812.6451032966897,974.4292130611591
labeled-data,8_5_O4 - Made with Clipchamp_10f,143.jpg,839.4162066980459,971.2112448859596,815.2860507140416,1016.339587675201,812.6451032966897,974.0257171970287
labeled-data,8_5_O4 - Made with Clipchamp_10f,154.jpg,840.6266942904374,967.983277972916,818.5140176270852,1012.7081248980269,812.2416074325594,972.4117337405069
labeled-data,8_5_O4 - Made with Clipchamp_10f,165.jpg,843.4511653393505,967.983277972916,820.128001083607,1010.2871497132442,814.2590867532116,971.2012461481155
labeled-data,8_5_O4 - Made with Clipchamp_10f,176.jpg,844.2581570676114,962.7378317392202,822.1454804042593,1007.8661745284614,813.8555908890812,966.7627916426806
labeled-data,8_5_O4 - Made with Clipchamp_10f,187.jpg,852.3280743502205,941.7560468044367,829.004910094477,988.4983730501999,812.2416074325594,948.6054777568103
labeled-data,8_5_O4 - Made with Clipchamp_10f,198.jpg,871.6958758284821,907.0554024892178,846.7587281162168,953.3942328708506,814.6625826173421,901.7999575176779
labeled-data,8_5_O4 - Made with Clipchamp_10f,209.jpg,883.3972558882654,865.8988243479118,858.0566123118695,910.6236712730228,826.3639626771251,864.2747928986796
labeled-data,8_5_O4 - Made with Clipchamp_10f,22.jpg,817.6274300350016,986.1405918587864,793.4972740509972,1028.847959463245,795.6982770032108,997.8319731807253
labeled-data,8_5_O4 - Made with Clipchamp_10f,220.jpg,906.3965201437011,801.7429819511701,875.4069344694789,832.3454736317152,869.9415160032138,763.8043227301971
labeled-data,8_5_O4 - Made with Clipchamp_10f,231.jpg,963.0491662459784,669.6914398932745,926.6509092140461,698.3848467404054,917.5895927225724,635.8837467175355
labeled-data,8_5_O4 - Made with Clipchamp_10f,242.jpg,977.1208712757219,553.6662493650114,942.3872479151338,587.0199882404006,931.6933609622124,527.9592593185515
