scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_3_O1 - Made with Clipchamp_10f,0.jpg,1097.400211946164,547.1779228618011,1149.5474644512892,507.74816848127443,1170.3843332631961,592.5209535816914
labeled-data,8_3_O1 - Made with Clipchamp_10f,11.jpg,1095.5605900018634,550.2439594356358,1150.3069923555647,514.2496261750488,1170.8580480097798,593.9420978214428
labeled-data,8_3_O1 - Made with Clipchamp_10f,110.jpg,1093.7209680575625,551.4703740651697,1149.5474644512892,519.4278511978708,1153.8043171327631,601.5215337667836
labeled-data,8_3_O1 - Made with Clipchamp_10f,121.jpg,1094.3341753723294,553.9232033242375,1150.131448587119,521.1798036053603,1159.0151793451848,600.1003895270322
labeled-data,8_3_O1 - Made with Clipchamp_10f,132.jpg,1094.9473826870963,555.7628252685383,1150.7154327229487,522.9317560128497,1159.0151793451848,600.1003895270322
labeled-data,8_3_O1 - Made with Clipchamp_10f,143.jpg,1095.5605900018634,556.3760325833053,1153.051369266268,524.0997242845094,1159.4888940917685,601.9952485133674
labeled-data,8_3_O1 - Made with Clipchamp_10f,154.jpg,1095.5605900018634,556.3760325833053,1151.8834009946083,524.6837084203393,1159.9626088383525,602.4689632599512
labeled-data,8_3_O1 - Made with Clipchamp_10f,165.jpg,1093.1077607427956,553.9232033242375,1150.131448587119,521.7637877411901,1157.5940351054335,599.1529600338646
labeled-data,8_3_O1 - Made with Clipchamp_10f,176.jpg,1091.8813461132615,550.8571667504027,1147.2115279079699,518.2598829262112,1155.6991761190982,595.3632420611941
labeled-data,8_3_O1 - Made with Clipchamp_10f,187.jpg,1088.20210222466,547.1779228618011,1143.7076230929908,510.08410502459367,1152.3831728930115,590.6260945953561
labeled-data,8_3_O1 - Made with Clipchamp_10f,198.jpg,1085.749272965592,544.7250936027333,1141.3716865496717,508.3321526171042,1150.4883139066765,592.5209535816914
labeled-data,8_3_O1 - Made with Clipchamp_10f,209.jpg,1083.2964437065243,542.2722643436654,1139.0357500063524,505.9962160737849,1144.3300222010869,592.0472388351076
labeled-data,8_3_O1 - Made with Clipchamp_10f,22.jpg,1098.0134192609312,555.7628252685383,1155.3873058095874,520.5958194695305,1172.2791922495312,603.8901074997026
labeled-data,8_3_O1 - Made with Clipchamp_10f,220.jpg,1080.8436144474563,539.8194350845976,1137.8677817346927,502.492311258806,1142.4351632147518,592.0472388351076
labeled-data,8_3_O1 - Made with Clipchamp_10f,231.jpg,1081.4568217622234,534.9137765664619,1136.699813463033,498.40442230799727,1142.4351632147518,588.7312356090209
