scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_3_O14 - Made with Clipchamp_10f,0.jpg,1123.6038584849027,472.87259310175693,1155.4387374559985,536.0449310600254,1078.6104404012572,545.3980149448894
labeled-data,8_3_O14 - Made with Clipchamp_10f,11.jpg,1121.1167585652859,449.4938538573583,1150.9619576006883,513.1636117995503,1068.1348341009057,527.9386711109702
labeled-data,8_3_O14 - Made with Clipchamp_10f,110.jpg,514.7617981626917,482.8209927802244,543.114737246324,542.013970867106,444.836259229986,555.873621245241
labeled-data,8_3_O14 - Made with Clipchamp_10f,121.jpg,455.5688200758101,449.4938538573582,502.3262985646073,495.25649237830874,411.6635059455393,543.6520805614975
labeled-data,8_3_O14 - Made with Clipchamp_10f,132.jpg,442.63590049380235,447.00675393774134,489.890798966523,491.2771325069217,409.9175715621474,550.6358180950652
labeled-data,8_3_O14 - Made with Clipchamp_10f,143.jpg,436.1694407027985,443.02739406635436,481.93207922374893,489.28745257122824,392.45822772822805,531.430539877754
labeled-data,8_3_O14 - Made with Clipchamp_10f,154.jpg,435.1746007349517,436.5609342753505,478.9475593202087,483.8158327480711,390.71229334483616,531.430539877754
labeled-data,8_3_O14 - Made with Clipchamp_10f,165.jpg,433.18492079925824,428.6022145325765,476.9578793845152,476.3545329892205,387.2204245780523,524.4468023441863
labeled-data,8_3_O14 - Made with Clipchamp_10f,176.jpg,432.1900808314115,423.6280146933427,473.4759394970516,471.8777531339101,388.9663589614442,517.4630648106186
labeled-data,8_3_O14 - Made with Clipchamp_10f,187.jpg,426.7184610082544,421.14091477372585,469.4965796256646,467.40097327859974,390.71229334483616,519.2089991940105
labeled-data,8_3_O14 - Made with Clipchamp_10f,198.jpg,422.241681152944,417.65897488626223,465.0197997703542,463.4216134072127,387.2204245780523,519.2089991940105
labeled-data,8_3_O14 - Made with Clipchamp_10f,209.jpg,422.241681152944,419.1512348380324,468.50173965781784,465.90871332682957,385.47449019466035,508.7333928936589
labeled-data,8_3_O14 - Made with Clipchamp_10f,22.jpg,1130.5677382598299,452.97579374482194,1157.9258373756154,511.6713518477801,1082.102309168041,527.9386711109702
labeled-data,8_3_O14 - Made with Clipchamp_10f,220.jpg,424.7287810725609,419.64865482195574,471.98367954528146,465.4112933429062,387.2204245780523,508.7333928936589
labeled-data,8_3_O14 - Made with Clipchamp_10f,231.jpg,421.2468411850972,415.66929495056877,467.5068996899711,459.93967351974914,387.2204245780523,510.47932727705086
labeled-data,8_3_O14 - Made with Clipchamp_10f,242.jpg,411.29844150662973,415.17187496664536,461.5378598828906,460.93451348759584,380.23668704448454,513.9711960438347
labeled-data,8_3_O14 - Made with Clipchamp_10f,253.jpg,408.3139216030895,419.64865482195574,456.06624005973345,463.9190333911361,374.99888389430873,513.9711960438347
labeled-data,8_3_O14 - Made with Clipchamp_10f,264.jpg,403.3397217638558,420.14607480587915,451.0920402204997,460.93451348759584,371.5070151275249,527.9386711109702
labeled-data,8_3_O14 - Made with Clipchamp_10f,33.jpg,1133.5522581633702,455.4628936644388,1165.387137134466,516.1481317030905,1104.7994561521361,552.3817524784572
labeled-data,8_3_O14 - Made with Clipchamp_10f,44.jpg,1132.0599982116,459.4422535358258,1165.8845571183895,520.6249115584009,1096.0697842351765,552.3817524784572
labeled-data,8_3_O14 - Made with Clipchamp_10f,55.jpg,1101.7173791922742,464.4164533750596,1131.5625782276766,526.5939513654814,1066.3888997175136,554.127686861849
labeled-data,8_3_O14 - Made with Clipchamp_10f,66.jpg,1012.67920206999,474.364853053527,1040.534721169699,537.5371910117957,928.4600834295511,548.8898837116733
labeled-data,8_3_O14 - Made with Clipchamp_10f,77.jpg,892.3035659605333,487.2977726355348,917.6719851406253,550.4701105938034,801.0068734419401,552.3817524784572
labeled-data,8_3_O14 - Made with Clipchamp_10f,88.jpg,756.0104903655287,493.2668124426152,780.384069577774,556.4391504008838,673.5536634543291,568.0951619289846
labeled-data,8_3_O14 - Made with Clipchamp_10f,99.jpg,624.1941946258343,491.2771325069217,644.5884139666925,548.9778506420332,546.1004534667181,561.1114243954169
