scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_3_O11 - Made with Clipchamp_10f,0.jpg,913.9028632469424,429.7500130833238,865.0798636871577,424.90806271375845,896.1685481146508,349.2957514029068
labeled-data,8_3_O11 - Made with Clipchamp_10f,11.jpg,916.7273342958556,421.2765999365843,869.1148223284622,416.8381454311494,896.1685481146508,333.45322401660434
labeled-data,8_3_O11 - Made with Clipchamp_10f,110.jpg,892.5175824480285,434.1884675887587,840.8701118393307,434.9954593170197,875.666453850024,365.1382787892092
labeled-data,8_3_O11 - Made with Clipchamp_10f,121.jpg,869.1148223284622,460.8191946213686,814.2393848067209,459.6087070289772,858.8920130880567,383.7765463025062
labeled-data,8_3_O11 - Made with Clipchamp_10f,132.jpg,824.326781409982,531.834466708328,770.661831480632,529.4134915235453,819.7516513101332,432.23603028343433
labeled-data,8_3_O11 - Made with Clipchamp_10f,143.jpg,697.6291293278865,732.3719358085956,643.560683534406,733.5824234009868,703.2624793520272,624.210185670393
labeled-data,8_3_O11 - Made with Clipchamp_10f,154.jpg,672.6123364969322,836.8773153635163,614.912477181144,836.8773153635163,641.7561965581472,740.699357628499
labeled-data,8_3_O11 - Made with Clipchamp_10f,165.jpg,668.9808737197582,831.6318691298204,617.7369482300571,834.4563401787336,646.4157634364715,740.699357628499
labeled-data,8_3_O11 - Made with Clipchamp_10f,176.jpg,670.9983530404105,831.6318691298204,612.8949978604917,833.6493484504726,648.2795901878012,743.4950977554936
labeled-data,8_3_O11 - Made with Clipchamp_10f,187.jpg,667.7703861273669,833.6493484504728,610.8775185398395,835.666827771125,649.2115035634661,743.4950977554936
labeled-data,8_3_O11 - Made with Clipchamp_10f,198.jpg,666.1564026708451,832.4388608580814,608.4565433550567,834.052844314603,642.688109933812,740.699357628499
labeled-data,8_3_O11 - Made with Clipchamp_10f,209.jpg,665.3494109425842,830.4213815374292,607.2460557626655,834.0528443146031,645.4838500608066,747.222751258153
labeled-data,8_3_O11 - Made with Clipchamp_10f,22.jpg,920.3587970730297,413.6101785181057,871.9392933773754,410.3822116050622,898.0323748659804,333.45322401660434
labeled-data,8_3_O11 - Made with Clipchamp_10f,220.jpg,664.9459150784537,833.2458525863423,607.2460557626655,835.2633319069946,645.4838500608066,750.9504047608124
labeled-data,8_3_O11 - Made with Clipchamp_10f,231.jpg,660.5074605730188,833.6493484504728,604.0180395947555,837.2808112276468,645.4838500608066,750.9504047608124
labeled-data,8_3_O11 - Made with Clipchamp_10f,242.jpg,662.524939893671,834.0528443146031,605.2285271871469,834.0528443146031,651.0753303147957,750.9504047608124
labeled-data,8_3_O11 - Made with Clipchamp_10f,253.jpg,669.3843695838887,830.8248774015595,610.4739734208428,829.6143898091682,649.2115035634661,754.6780582634717
labeled-data,8_3_O11 - Made with Clipchamp_10f,33.jpg,920.76229293716,414.4171702463666,873.1497809697668,411.1892033333231,898.0323748659804,333.45322401660434
labeled-data,8_3_O11 - Made with Clipchamp_10f,44.jpg,920.76229293716,415.2241619746275,872.7462851056363,413.61017851810584,898.9642882416452,333.45322401660434
labeled-data,8_3_O11 - Made with Clipchamp_10f,55.jpg,920.3587970730297,415.2241619746275,871.1323016491145,413.20668265397535,898.9642882416452,333.45322401660434
labeled-data,8_3_O11 - Made with Clipchamp_10f,66.jpg,920.76229293716,415.2241619746275,871.5357975132449,412.8031867898449,898.9642882416452,333.45322401660434
labeled-data,8_3_O11 - Made with Clipchamp_10f,77.jpg,921.9727805295514,413.6101785181057,869.9218140567232,410.78570746919263,899.8962016173101,330.6574838896098
labeled-data,8_3_O11 - Made with Clipchamp_10f,88.jpg,918.3413177523773,413.6101785181057,865.4833595512882,416.03115370288856,889.6451544849967,342.77235777325285
labeled-data,8_3_O11 - Made with Clipchamp_10f,99.jpg,905.0259542360725,418.8556247518016,856.2029546762878,420.4696082083235,881.2579341040132,353.95531828123103
