scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_9_O12 - Made with Clipchamp_10f,0.jpg,680.6569184077282,259.049752329297,643.4626514952168,276.3711804882495,644.2572052500908,229.91747221178517
labeled-data,8_9_O12 - Made with Clipchamp_10f,1001.jpg,1026.740634819857,464.6501536216983,985.0599548976253,468.9267132109044,989.8252941744043,414.0316253787422
labeled-data,8_9_O12 - Made with Clipchamp_10f,1012.jpg,1014.3029776358147,411.2991304602971,972.1377085861601,415.73013256203933,986.9927688553526,358.7973816572331
labeled-data,8_9_O12 - Made with Clipchamp_10f,1023.jpg,1003.2779770951249,353.2184768361749,962.0152823088456,359.3029903353081,975.6626675791456,310.6444512333533
labeled-data,8_9_O12 - Made with Clipchamp_10f,1034.jpg,996.3861123956767,307.99061474604673,954.2619345219666,310.19845435174034,968.5813542815162,263.90778346899947
labeled-data,8_9_O12 - Made with Clipchamp_10f,1045.jpg,986.2636861183623,265.3472019182117,943.493395929079,267.9857830676208,964.3325663029385,215.7548530451197
labeled-data,8_9_O12 - Made with Clipchamp_10f,1056.jpg,974.8490352099013,227.87268761496262,932.940228108049,228.78830258950973,957.2512530053092,180.34828655697282
labeled-data,8_9_O12 - Made with Clipchamp_10f,1067.jpg,940.1743409408031,194.92095952072643,902.3575785042478,196.91342835456226,923.2609491766882,149.1905080474035
labeled-data,8_9_O12 - Made with Clipchamp_10f,1078.jpg,878.5783001894857,191.04428562728685,839.469313121784,188.08322670839442,890.686908007593,146.35798272835177
labeled-data,8_9_O12 - Made with Clipchamp_10f,1089.jpg,802.5524177236991,205.25875656989854,763.4434306559973,201.0054730198596,822.7063003503511,163.35313464266227
labeled-data,8_9_O12 - Made with Clipchamp_10f,11.jpg,678.6930777997214,256.7586049532892,642.8080379592145,273.7527263442406,644.2572052500908,229.91747221178517
labeled-data,8_9_O12 - Made with Clipchamp_10f,110.jpg,678.0384642637192,254.79476434528254,640.8441973512079,268.8431248242239,640.0084172715132,227.0849468927334
labeled-data,8_9_O12 - Made with Clipchamp_10f,1100.jpg,720.7115244177529,231.1032491928289,680.956425034478,225.55774101164346,741.9793287573762,184.5970745355504
labeled-data,8_9_O12 - Made with Clipchamp_10f,1111.jpg,589.5507243563814,313.5902548143483,555.5923357777334,304.53254088874775,613.0994267405215,262.49152080947357
labeled-data,8_9_O12 - Made with Clipchamp_10f,1122.jpg,511.80184942535504,438.07456094812954,474.2998616776979,416.81868563928185,540.8700311047019,382.8738468691729
