scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_9_O17 - Made with Clipchamp_10f,0.jpg,582.2820964468955,349.9251559705823,564.0403377523567,320.27590538164446,599.0308993461205,322.23807894075503
labeled-data,8_9_O17 - Made with Clipchamp_10f,11.jpg,580.972869374891,349.9251559705823,561.0945768403467,320.27590538164446,599.0308993461205,322.23807894075503
labeled-data,8_9_O17 - Made with Clipchamp_10f,110.jpg,575.4086543188721,350.2524627385834,557.1668956243333,321.58513245364895,600.1797396671096,324.53575958273325
labeled-data,8_9_O17 - Made with Clipchamp_10f,121.jpg,577.0451881588776,353.1982236505935,557.8215091603355,324.8582001336601,599.0308993461205,329.1311208666898
labeled-data,8_9_O17 - Made with Clipchamp_10f,132.jpg,585.2278573589055,365.30857406663466,569.9318595763767,334.3500964056924,604.7751009510662,332.5776418296571
labeled-data,8_9_O17 - Made with Clipchamp_10f,143.jpg,589.1555385749189,379.0554583226815,572.5503137203857,351.6973551097514,612.81698319799,348.6614063235049
labeled-data,8_9_O17 - Made with Clipchamp_10f,154.jpg,614.6854664790058,416.36842987480844,593.4979468724569,387.70109958987393,633.4961089757943,372.78705306427656
labeled-data,8_9_O17 - Made with Clipchamp_10f,165.jpg,638.578860543087,490.6670462338415,614.7728867925294,467.2366442141446,667.961318605468,437.1221110396676
labeled-data,8_9_O17 - Made with Clipchamp_10f,176.jpg,701.4217599993008,579.0398735941423,671.0696508887211,555.2821648064441,711.6172464205769,512.9455634599938
labeled-data,8_9_O17 - Made with Clipchamp_10f,187.jpg,778.6661572475638,666.4307806504396,741.7679127769615,650.2011275267671,765.6127415070657,602.5551084971456
labeled-data,8_9_O17 - Made with Clipchamp_10f,198.jpg,818.5975829436996,736.1471222346769,782.0266452410985,718.935548807001,809.2686737046525,662.2948051885801
labeled-data,8_9_O17 - Made with Clipchamp_10f,209.jpg,875.3090741214158,800.7622408072796,835.0503416572788,787.6699700872348,854.0734462232284,731.2252244479276
labeled-data,8_9_O17 - Made with Clipchamp_10f,22.jpg,580.972869374891,349.2705424345801,560.4399633043445,320.27590538164446,599.0308993461205,322.23807894075503
labeled-data,8_9_O17 - Made with Clipchamp_10f,220.jpg,1019.651358809907,931.3576412397239,980.3745466497735,939.2130036717506,973.5528396060975,867.9372226456335
labeled-data,8_9_O17 - Made with Clipchamp_10f,231.jpg,1049.108967930007,962.7790909678308,1013.1052234498848,973.2529075438665,1002.2738476308256,918.4861967691552
labeled-data,8_9_O17 - Made with Clipchamp_10f,242.jpg,1055.3277965220284,958.8514097518175,1015.3963708258925,963.7610112718341,1017.2087718036843,905.8489532382748
labeled-data,8_9_O17 - Made with Clipchamp_10f,253.jpg,1053.6912626820229,952.3052743917951,1016.3782911298958,963.1063977358319,1018.3576121246733,901.2535919543182
labeled-data,8_9_O17 - Made with Clipchamp_10f,264.jpg,1052.7093423780195,949.6868202477863,1015.7236775938936,961.7971706638275,1018.3576121246733,896.6582306703617
labeled-data,8_9_O17 - Made with Clipchamp_10f,275.jpg,1071.0385213860818,950.9960473197907,1034.7074701379584,959.8333300558209,1027.5483346925862,889.765188744427
labeled-data,8_9_O17 - Made with Clipchamp_10f,286.jpg,1081.8396447301186,931.6849480077251,1043.8720596419894,936.5945495277417,1048.2274604703907,879.4256258555249
labeled-data,8_9_O17 - Made with Clipchamp_10f,297.jpg,1081.5123379621175,932.6668683117284,1043.2174461059872,940.194923975754,1045.9297798284124,888.6163484234378
labeled-data,8_9_O17 - Made with Clipchamp_10f,308.jpg,1082.821565034122,931.6849480077251,1043.8720596419894,937.2491630637439,1053.971662075336,885.1698274604705
labeled-data,8_9_O17 - Made with Clipchamp_10f,319.jpg,1082.821565034122,931.6849480077251,1042.890139337986,937.2491630637439,1053.971662075336,885.1698274604705
labeled-data,8_9_O17 - Made with Clipchamp_10f,33.jpg,578.3544152308821,348.94323566657897,559.13073623234,320.6032121496456,599.0308993461205,322.23807894075503
labeled-data,8_9_O17 - Made with Clipchamp_10f,330.jpg,1083.148871802123,933.3214818477306,1042.890139337986,937.9037765997462,1056.2693427173144,886.3186677814597
labeled-data,8_9_O17 - Made with Clipchamp_10f,44.jpg,578.3544152308821,349.2705424345801,557.1668956243333,320.27590538164446,599.0308993461205,322.23807894075503
labeled-data,8_9_O17 - Made with Clipchamp_10f,55.jpg,577.0451881588776,348.61592889857786,557.1668956243333,320.27590538164446,599.0308993461205,322.23807894075503
labeled-data,8_9_O17 - Made with Clipchamp_10f,66.jpg,576.7178813908765,348.61592889857786,557.1668956243333,320.27590538164446,599.0308993461205,322.23807894075503
labeled-data,8_9_O17 - Made with Clipchamp_10f,77.jpg,576.7178813908765,348.61592889857786,556.8395888563322,319.62129184564225,599.0308993461205,322.23807894075503
labeled-data,8_9_O17 - Made with Clipchamp_10f,88.jpg,576.7178813908765,348.61592889857786,557.4942023923344,321.25782568564784,599.0308993461205,322.23807894075503
labeled-data,8_9_O17 - Made with Clipchamp_10f,99.jpg,575.7359610868732,348.61592889857786,557.4942023923344,321.25782568564784,600.1797396671096,324.53575958273325
