scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_9_O11 - Made with Clipchamp_10f,0.jpg,659.7338143891934,506.9133268275864,670.2247068565852,450.8274017134537,738.914461763884,472.15781786507875
labeled-data,8_9_O11 - Made with Clipchamp_10f,11.jpg,654.891864019628,511.7552771971518,665.0325470603782,454.43657686884495,728.4388554635324,482.63342416543037
labeled-data,8_9_O11 - Made with Clipchamp_10f,110.jpg,577.0171622424509,573.0866485449804,586.4434019886027,516.2989782260196,672.5689551949906,533.2655212837964
labeled-data,8_9_O11 - Made with Clipchamp_10f,121.jpg,558.8598483565806,589.2264831101985,567.3271234576303,530.1051793872775,653.3636769776793,550.7248651177157
labeled-data,8_9_O11 - Made with Clipchamp_10f,132.jpg,549.9829147182775,605.7698381669801,557.2379764551725,546.3009153649069,635.90433314376,568.1842089516351
labeled-data,8_9_O11 - Made with Clipchamp_10f,143.jpg,544.7374684845817,625.1376396452417,552.1934029539437,566.2137055013364,628.9205956101923,582.1516840187705
labeled-data,8_9_O11 - Made with Clipchamp_10f,154.jpg,537.0710470661031,646.9264163082862,542.104255951486,586.3919995062518,623.6827924600166,597.865093469298
labeled-data,8_9_O11 - Made with Clipchamp_10f,165.jpg,536.2640553378421,661.048771552852,541.8387844931405,600.4637045359952,616.6990549264489,624.054109220177
labeled-data,8_9_O11 - Made with Clipchamp_10f,176.jpg,536.2640553378421,670.3291764278524,541.307776756169,608.9598283275386,616.6990549264489,638.0215842873124
labeled-data,8_9_O11 - Made with Clipchamp_10f,187.jpg,533.0360884247985,673.5571433408961,536.7942109919117,612.1458747493673,616.6990549264489,641.5134530540963
labeled-data,8_9_O11 - Made with Clipchamp_10f,198.jpg,534.2465760171899,673.9606392050266,537.0597148603974,613.2078902233103,616.6990549264489,639.7675186707042
labeled-data,8_9_O11 - Made with Clipchamp_10f,209.jpg,534.6500718813204,673.1536474767656,538.387234202826,612.6768824863389,616.6990549264489,639.7675186707042
labeled-data,8_9_O11 - Made with Clipchamp_10f,22.jpg,654.891864019628,514.1762523819345,664.5015393234067,457.09161555370224,724.9469866967486,493.109030465782
labeled-data,8_9_O11 - Made with Clipchamp_10f,220.jpg,550.7899064465385,659.8382839604608,560.9550630241129,600.4637045359952,620.1909236932327,636.2756499039206
labeled-data,8_9_O11 - Made with Clipchamp_10f,231.jpg,591.1394928595836,626.7516231017637,599.4531239545435,566.7447132383079,658.6014801278552,620.562240453393
labeled-data,8_9_O11 - Made with Clipchamp_10f,242.jpg,649.6464177859322,585.9985408245882,662.6430122440065,525.3261097545343,735.4225929971001,589.1354215523381
