scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_9_O2 - Made with Clipchamp_10f,0.jpg,795.5872219459748,167.03682332240516,756.1008123974499,114.40822740971737,848.595807565007,130.280514590524
labeled-data,8_9_O2 - Made with Clipchamp_10f,11.jpg,800.1695166979904,205.6590219465366,760.5392669028848,155.56480555102343,843.2890877253359,132.93387451035963
labeled-data,8_9_O2 - Made with Clipchamp_10f,110.jpg,895.710381386586,749.5107083157606,849.7118528757145,714.4065681364114,922.8898853204046,660.9524985576485
labeled-data,8_9_O2 - Made with Clipchamp_10f,121.jpg,898.1313565713688,735.7918489353253,848.0978694191928,701.4947004842369,928.1966051600757,634.4188993592923
labeled-data,8_9_O2 - Made with Clipchamp_10f,132.jpg,907.8152573104995,723.6869730114117,859.3957536148454,689.7933204244538,933.5033249997468,626.4588195997853
labeled-data,8_9_O2 - Made with Clipchamp_10f,143.jpg,915.8851745931086,713.5995764081505,866.255183305063,677.6884445005402,938.8100448394182,621.1520997601141
labeled-data,8_9_O2 - Made with Clipchamp_10f,154.jpg,920.3236290985436,697.8632377070628,871.0971336746285,662.355601663583,941.4634047592538,607.885300160936
labeled-data,8_9_O2 - Made with Clipchamp_10f,165.jpg,926.3760670605004,676.8814527722793,876.3425799083243,647.0227588266259,946.7701245989251,586.658420802251
labeled-data,8_9_O2 - Made with Clipchamp_10f,176.jpg,925.5690753322394,669.6185272179312,876.7460757724548,637.7423539516255,936.1566849195826,576.0449811229086
labeled-data,8_9_O2 - Made with Clipchamp_10f,187.jpg,930.8145215659354,652.6717009244522,881.9915220061506,622.0060152505379,936.1566849195826,570.7382612832373
labeled-data,8_9_O2 - Made with Clipchamp_10f,198.jpg,937.673951256153,642.1808084570605,888.8509516963684,609.0941475983634,946.7701245989252,560.1248216038948
labeled-data,8_9_O2 - Made with Clipchamp_10f,209.jpg,946.9543561311534,626.4444697559729,894.9033896583251,597.3927675385803,957.3835642782677,549.5113819245523
labeled-data,8_9_O2 - Made with Clipchamp_10f,22.jpg,816.3570917769414,306.5877550575075,770.2231676420157,258.45624166900114,853.9025274046784,215.18803202526394
labeled-data,8_9_O2 - Made with Clipchamp_10f,33.jpg,819.839031664405,456.3111853984966,772.2406469626679,417.433612136399,845.9424476451715,345.2026680972094
labeled-data,8_9_O2 - Made with Clipchamp_10f,44.jpg,862.1368240911155,645.1819843931248,817.4321837452785,611.9186186472766,859.2092472443497,541.5513021650454
labeled-data,8_9_O2 - Made with Clipchamp_10f,55.jpg,892.4824144735423,764.8435511527179,847.0646993452182,736.9535249552858,904.3163658815552,645.0323390386347
labeled-data,8_9_O2 - Made with Clipchamp_10f,66.jpg,888.4474558322379,769.6855015222832,845.0472200245658,736.5500290911554,914.9298055608976,674.2192981568265
labeled-data,8_9_O2 - Made with Clipchamp_10f,77.jpg,888.0439599681074,773.3169642994573,845.0472200245658,736.5500290911554,912.2764456410619,674.2192981568265
labeled-data,8_9_O2 - Made with Clipchamp_10f,88.jpg,886.4299765115857,773.7204601635877,845.0472200245658,736.9535249552858,909.6230857212263,679.5260179964978
labeled-data,8_9_O2 - Made with Clipchamp_10f,99.jpg,888.0439599681074,775.3344436201096,845.2733983702797,736.5988406635862,909.6230857212263,679.5260179964978
