scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_9_O18 - Made with Clipchamp_10f,0.jpg,1227.7712470152462,444.0686881296789,1229.0645126355835,410.5346061941167,1268.1092853229243,436.9018304653665
labeled-data,8_9_O18 - Made with Clipchamp_10f,11.jpg,1227.7712470152462,444.0686881296789,1229.0645126355835,410.5346061941167,1268.1092853229243,436.9018304653665
labeled-data,8_9_O18 - Made with Clipchamp_10f,110.jpg,1229.9249547338238,443.4225758141056,1231.1609595306113,410.3599022861977,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,121.jpg,1230.3556962775392,442.77646349853234,1231.685071254368,410.3599022861977,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,132.jpg,1229.9249547338238,442.1303511829591,1232.383886886044,410.18519837827876,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,143.jpg,1229.9249547338238,442.1303511829591,1232.383886886044,409.8357905624408,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,154.jpg,1230.3556962775392,441.6996096392436,1232.733294701882,409.31167883868386,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,165.jpg,1230.3556962775392,441.6996096392436,1233.08270251772,409.13697493076495,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,176.jpg,1229.9249547338238,441.2688680955281,1233.08270251772,409.13697493076495,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,187.jpg,1229.9249547338238,441.2688680955281,1232.558590793963,409.13697493076495,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,198.jpg,1229.9249547338238,440.8381265518126,1232.558590793963,408.612863207008,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,209.jpg,1229.9249547338238,440.8381265518126,1232.383886886044,408.612863207008,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,22.jpg,1228.2019885589616,443.85331735782114,1229.5886243593404,411.23342182579256,1268.1092853229243,436.9018304653665
labeled-data,8_9_O18 - Made with Clipchamp_10f,220.jpg,1229.9249547338238,440.8381265518126,1232.034479070206,408.612863207008,1262.8714821727485,435.15589608197456
labeled-data,8_9_O18 - Made with Clipchamp_10f,231.jpg,1229.9249547338238,440.1920142362393,1230.9862556226922,408.26345539117006,1262.8714821727485,435.15589608197456
