scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_11_O9 - Made with Clipchamp_10f,0.jpg,1091.0329215216773,236.41114741346507,1028.8178647399805,238.01662967420987,1027.9496745852607,185.39322044191607
labeled-data,8_11_O9 - Made with Clipchamp_10f,11.jpg,1091.0329215216773,236.41114741346507,1029.221360604111,237.6131338100794,1030.6030345050963,182.73986052208045
labeled-data,8_11_O9 - Made with Clipchamp_10f,110.jpg,543.1213918878129,721.8070743705069,480.27849243159903,705.1144292024501,526.464649736328,628.5043270544651
labeled-data,8_11_O9 - Made with Clipchamp_10f,121.jpg,539.8483242078017,717.8793931544936,478.9692653595946,699.22290737843,526.464649736328,628.5043270544651
labeled-data,8_11_O9 - Made with Clipchamp_10f,132.jpg,539.5210174398006,717.8793931544936,477.9873450555913,699.22290737843,526.464649736328,628.5043270544651
labeled-data,8_11_O9 - Made with Clipchamp_10f,143.jpg,535.9206429917884,718.8613134584969,476.67811798358684,699.22290737843,526.464649736328,620.5442472949583
labeled-data,8_11_O9 - Made with Clipchamp_10f,154.jpg,528.3925873277628,712.3151780984746,469.80467585556346,696.6044532344212,523.8112898164925,615.237527455287
labeled-data,8_11_O9 - Made with Clipchamp_10f,165.jpg,531.3383482397728,720.8251540665035,472.0958232315712,709.6967239544656,526.464649736328,631.1576869743008
labeled-data,8_11_O9 - Made with Clipchamp_10f,176.jpg,530.0291211677684,727.0439826585247,472.4231299995723,712.3151780984746,529.1180096561636,633.8110468941363
labeled-data,8_11_O9 - Made with Clipchamp_10f,187.jpg,534.6114159197839,724.7528352825169,477.66003828759017,711.6605645624724,537.0780894156705,633.8110468941363
labeled-data,8_11_O9 - Made with Clipchamp_10f,198.jpg,531.992961775775,733.917424786548,474.0596638395779,716.242859314488,534.424729495835,641.7711266536433
labeled-data,8_11_O9 - Made with Clipchamp_10f,209.jpg,533.3021888477795,722.461687906509,475.04158414358125,708.7148036504623,537.0780894156705,639.1177667338076
labeled-data,8_11_O9 - Made with Clipchamp_10f,22.jpg,1091.0329215216773,236.41114741346507,1028.41436887585,238.4201255383403,1033.2563944249318,180.08650060224483
labeled-data,8_11_O9 - Made with Clipchamp_10f,220.jpg,535.9206429917884,720.4978472985024,473.73235707157676,708.06019011446,539.7314493355061,639.1177667338076
labeled-data,8_11_O9 - Made with Clipchamp_10f,231.jpg,535.2660294557861,721.4797676025057,475.04158414358125,709.6967239544656,537.0780894156705,644.4244865734788
labeled-data,8_11_O9 - Made with Clipchamp_10f,33.jpg,1083.832172625653,244.92112338149406,1024.3794102345455,242.05158831551438,1033.2563944249318,188.0465803617517
labeled-data,8_11_O9 - Made with Clipchamp_10f,44.jpg,1050.4468822895392,273.7241189655921,988.8717741910657,264.64735670681966,1022.6429547455896,203.96673988076543
labeled-data,8_11_O9 - Made with Clipchamp_10f,55.jpg,1002.9874009293777,327.7297256971659,942.0662539519334,315.08433972312605,993.4559956273977,238.46041883862847
labeled-data,8_11_O9 - Made with Clipchamp_10f,66.jpg,851.1170605768608,414.4660192174611,798.4217263214927,384.0821324894333,884.6682389141372,339.28809579238214
labeled-data,8_11_O9 - Made with Clipchamp_10f,77.jpg,583.0528175839488,657.3276410742874,522.444849607432,627.4573825035139,606.0654473313966,567.4770488982458
labeled-data,8_11_O9 - Made with Clipchamp_10f,88.jpg,560.1413438238708,736.8631856985583,498.2803646716603,717.2247796184913,555.65160885452,639.1177667338076
labeled-data,8_11_O9 - Made with Clipchamp_10f,99.jpg,547.7036866398284,728.0259029625281,486.8246277916213,708.3874968824612,526.464649736328,628.5043270544651
