scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_11_O7 - Made with Clipchamp_10f,0.jpg,912.9833734042193,293.9368244772058,965.0343398770475,335.09339030479526,890.0029264047315,362.7979326531422
labeled-data,8_11_O7 - Made with Clipchamp_10f,11.jpg,921.8602824150892,295.954303797858,975.1217364803086,337.9178613537084,908.6411939180284,362.7979326531422
labeled-data,8_11_O7 - Made with Clipchamp_10f,110.jpg,935.5791417955245,297.1647913902494,990.8580751813963,339.1283489460998,926.3475480556606,360.0021925261476
labeled-data,8_11_O7 - Made with Clipchamp_10f,121.jpg,937.1931252520463,295.954303797858,991.2615710455268,339.1283489460998,931.9390283096496,356.2745390234883
labeled-data,8_11_O7 - Made with Clipchamp_10f,132.jpg,942.8420673498727,299.18227071090166,1000.5419759205272,343.5668034515347,947.7815556959521,363.72984602880706
labeled-data,8_11_O7 - Made with Clipchamp_10f,143.jpg,951.315480496612,306.04170040111933,1010.225876659658,350.02273727762196,964.5559964579194,366.52558615580153
labeled-data,8_11_O7 - Made with Clipchamp_10f,154.jpg,960.5958853716124,308.05917972177156,1018.295793942267,353.2507041906656,968.2836499605787,362.7979326531422
labeled-data,8_11_O7 - Made with Clipchamp_10f,165.jpg,965.8413316053084,306.8486921293802,1021.5237608553107,352.8472083265351,973.8751302145679,361.86601927747733
labeled-data,8_11_O7 - Made with Clipchamp_10f,176.jpg,971.0867778390042,308.05917972177156,1025.1552236324846,355.26818351131783,978.5346970928921,360.9341059018125
labeled-data,8_11_O7 - Made with Clipchamp_10f,187.jpg,970.2797861107433,316.1290970043806,1026.3657112248761,360.5136297450137,978.5346970928921,364.66175940447187
labeled-data,8_11_O7 - Made with Clipchamp_10f,198.jpg,956.560926730308,339.5318571239468,1009.4188849313971,383.109398136319,962.6921697065897,392.61916067441734
labeled-data,8_11_O7 - Made with Clipchamp_10f,209.jpg,929.9301996976983,421.8450010928423,987.6301082683527,453.31767849501756,931.9390283096496,501.65302562720456
labeled-data,8_11_O7 - Made with Clipchamp_10f,22.jpg,929.9301996976982,300.79625416742346,985.6126289477005,339.93534067436065,928.2113748069903,365.59367278013667
labeled-data,8_11_O7 - Made with Clipchamp_10f,220.jpg,891.194596741175,527.1574462583234,949.7014970400905,555.4021567474549,890.9348397803963,606.9592086375932
labeled-data,8_11_O7 - Made with Clipchamp_10f,231.jpg,852.4589937846515,624.3999495137621,910.9658940835669,653.8551475952851,846.2029977484835,727.1760340983586
labeled-data,8_11_O7 - Made with Clipchamp_10f,242.jpg,820.9863163824764,713.1689903675953,883.5281753226964,738.5892298078138,816.3817697272084,810.1163245325301
labeled-data,8_11_O7 - Made with Clipchamp_10f,253.jpg,809.2849363226933,785.7982459110765,866.177853165087,822.5163695469475,808.9264627218897,887.4651347127126
labeled-data,8_11_O7 - Made with Clipchamp_10f,264.jpg,813.7233908281283,828.9723033730347,868.1953324857392,863.6729476882535,807.06263597056,901.4438353476853
labeled-data,8_11_O7 - Made with Clipchamp_10f,275.jpg,976.7357199368306,831.7967744219479,997.7175048716141,884.6547326230371,912.3688474206879,863.2353869454264
labeled-data,8_11_O7 - Made with Clipchamp_10f,286.jpg,1028.7866864096588,785.7982459110765,1043.7160333824856,849.9540883078183,949.6453824472817,826.8907652944974
labeled-data,8_11_O7 - Made with Clipchamp_10f,297.jpg,1033.6286367792243,786.201741775207,1044.5230251107464,856.813517998036,955.2368627012709,839.0056391781404
labeled-data,8_11_O7 - Made with Clipchamp_10f,308.jpg,1032.0146533227025,805.1660473893381,1037.6635954205287,874.5673360197759,954.304949325606,849.2566863104537
labeled-data,8_11_O7 - Made with Clipchamp_10f,319.jpg,1025.1552236324849,822.1128736828172,1033.2251409150938,891.9176581773852,950.5772958229466,860.4396468184319
labeled-data,8_11_O7 - Made with Clipchamp_10f,33.jpg,931.54418315422,298.37527898264074,989.647587589005,336.3038778971866,928.2113748069903,365.59367278013667
labeled-data,8_11_O7 - Made with Clipchamp_10f,330.jpg,1020.7167691270498,843.9016503458615,1023.9447360400934,911.6889555197774,944.9858155689576,874.4183474534046
labeled-data,8_11_O7 - Made with Clipchamp_10f,341.jpg,1015.0678270292235,851.9715676284706,1017.0853063498757,921.3728562589082,942.190075441963,876.2821742047344
labeled-data,8_11_O7 - Made with Clipchamp_10f,44.jpg,933.5616624748723,299.18227071090166,993.2790503661791,332.2689192558821,928.2113748069903,365.59367278013667
labeled-data,8_11_O7 - Made with Clipchamp_10f,55.jpg,935.175645931394,299.5857665750321,991.2615710455268,333.4794068482734,928.2113748069903,365.59367278013667
labeled-data,8_11_O7 - Made with Clipchamp_10f,66.jpg,934.3686542031331,298.37527898264074,990.0510834531354,332.26891925588205,928.2113748069903,365.59367278013667
labeled-data,8_11_O7 - Made with Clipchamp_10f,77.jpg,933.1581666107418,297.1647913902494,985.6126289477006,336.7073737613171,928.2113748069903,365.59367278013667
labeled-data,8_11_O7 - Made with Clipchamp_10f,88.jpg,933.9651583390026,296.76129552611894,986.8231165400917,336.7073737613171,928.2113748069903,365.59367278013667
labeled-data,8_11_O7 - Made with Clipchamp_10f,99.jpg,935.5791417955245,297.1647913902494,989.647587589005,339.1283489460998,937.5305085636387,369.3213262827961
