scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_7_O16 - Made with Clipchamp_10f,0.jpg,562.0510946360096,421.3635454342551,550.2892183257279,379.66114764757316,627.0254070187721,401.65942856787365
labeled-data,8_7_O16 - Made with Clipchamp_10f,11.jpg,562.0510946360096,419.3738654985616,550.2892183257279,377.6973070395665,626.0934936431072,401.65942856787365
labeled-data,8_7_O16 - Made with Clipchamp_10f,110.jpg,1125.1304860771636,411.91256573971094,1102.455735943607,368.8600243035364,1182.4457504752827,351.3361062819718
labeled-data,8_7_O16 - Made with Clipchamp_10f,121.jpg,1222.1273829422216,432.3067850805693,1188.864722695901,394.0626454396222,1270.0456077877784,348.5403661549773
labeled-data,8_7_O16 - Made with Clipchamp_10f,132.jpg,1276.373561219181,552.7610123106382,1237.3061243600657,529.2403406240821,1271.9094345391081,456.6423177320996
labeled-data,8_7_O16 - Made with Clipchamp_10f,143.jpg,1262.6547018387457,659.6874163052079,1219.6315588880057,634.9604266884419,1281.2285682957563,585.2463493539791
labeled-data,8_7_O16 - Made with Clipchamp_10f,154.jpg,1268.7071398007024,662.511887354121,1225.5230807120256,637.906187600452,1294.2753555550644,591.769742983633
labeled-data,8_7_O16 - Made with Clipchamp_10f,165.jpg,1275.9700653550506,669.3713170443386,1234.0330566800546,646.4161635684809,1294.2753555550644,591.769742983633
labeled-data,8_7_O16 - Made with Clipchamp_10f,176.jpg,1272.7420984420069,664.5293666747732,1230.7599890000433,639.2154146724564,1294.2753555550644,592.7016563592979
labeled-data,8_7_O16 - Made with Clipchamp_10f,22.jpg,567.5227144591668,419.3738654985616,551.9257521657335,377.6973070395665,626.0934936431072,399.7956018165439
labeled-data,8_7_O16 - Made with Clipchamp_10f,33.jpg,563.5433545877797,416.88676557894473,551.9257521657335,377.6973070395665,626.0934936431072,399.7956018165439
labeled-data,8_7_O16 - Made with Clipchamp_10f,44.jpg,577.9685341215576,417.3841855628681,565.3453296537791,378.3519205755687,627.0254070187721,399.7956018165439
labeled-data,8_7_O16 - Made with Clipchamp_10f,55.jpg,602.3421133338029,417.3841855628681,585.6383492698482,381.62498825557986,655.9147216643823,385.8169011815712
labeled-data,8_7_O16 - Made with Clipchamp_10f,66.jpg,641.6382920637495,420.36870546640836,626.2243885019863,384.5707491675899,704.3742171989545,384.88498780590635
labeled-data,8_7_O16 - Made with Clipchamp_10f,77.jpg,720.2306495236428,422.3583854021018,704.1233992862514,378.6792273435698,777.9953738764775,390.47646805989547
labeled-data,8_7_O16 - Made with Clipchamp_10f,88.jpg,829.6630763468918,420.86612545033177,811.8073259586178,375.4061596635587,893.5526040191795,377.42968080058756
labeled-data,8_7_O16 - Made with Clipchamp_10f,99.jpg,975.4071316364406,410.42030578794083,960.0772918631224,366.5688769275286,1047.3183110038794,369.9743737952688
