scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_7_O17 - Made with Clipchamp_10f,0.jpg,955.4066607269177,731.7674240743409,932.2896744901495,705.6614450681357,974.0108611500855,683.3186391584
labeled-data,8_7_O17 - Made with Clipchamp_10f,11.jpg,948.7690640147745,737.3430053125411,927.2451009889206,711.7680340433075,974.0108611500855,687.9140004423565
labeled-data,8_7_O17 - Made with Clipchamp_10f,110.jpg,994.7012332628053,234.4786865031073,995.2493690566162,201.2919986982155,1048.6854820143785,237.56860337957534
labeled-data,8_7_O17 - Made with Clipchamp_10f,121.jpg,1008.2419305555775,222.79651628973528,1017.6479293298224,189.4466062460391,1060.1738852242697,221.48483888572758
labeled-data,8_7_O17 - Made with Clipchamp_10f,132.jpg,1021.2516201113782,217.4864389200207,1026.9088725197057,184.49307849331078,1067.0669271502045,216.8894776017711
labeled-data,8_7_O17 - Made with Clipchamp_10f,143.jpg,1044.3504566696365,221.4689969473066,1055.5531851767869,187.29289852746157,1087.7460529280088,216.8894776017711
labeled-data,8_7_O17 - Made with Clipchamp_10f,154.jpg,1077.5384402303525,220.141477604878,1085.7690601534102,184.56395922779043,1122.2112625576824,212.29411631781457
labeled-data,8_7_O17 - Made with Clipchamp_10f,165.jpg,1086.3000678903816,220.67248534184944,1094.2651839449534,185.0949669647619,1133.6996657675738,213.4429566388037
labeled-data,8_7_O17 - Made with Clipchamp_10f,176.jpg,1089.4861143122102,226.24806658004974,1096.1237110243533,192.52907528236227,1131.4019851255955,221.48483888572758
labeled-data,8_7_O17 - Made with Clipchamp_10f,187.jpg,1091.610145260096,240.05426774130757,1100.9027806570964,206.06977257513438,1135.997346409552,231.8244017746297
labeled-data,8_7_O17 - Made with Clipchamp_10f,198.jpg,1105.4163464213539,246.95736832193649,1114.7089818183542,211.9108576818204,1146.336909298454,242.16396466353183
labeled-data,8_7_O17 - Made with Clipchamp_10f,209.jpg,1109.133400580154,247.48837605890796,1116.3020050292687,211.9108576818204,1149.7834302614215,239.86628402155358
labeled-data,8_7_O17 - Made with Clipchamp_10f,22.jpg,947.4415446723459,741.0600594713412,924.3245584355776,712.0335379117931,970.5643401871182,690.2116810843347
labeled-data,8_7_O17 - Made with Clipchamp_10f,33.jpg,943.45898664506,746.6356407095416,921.6695197507204,716.5471036760505,963.6712982611834,694.8070423682913
labeled-data,8_7_O17 - Made with Clipchamp_10f,44.jpg,948.238056277803,732.2984318113122,926.1830855149777,704.0684218572213,971.7131805081074,689.0628407633457
labeled-data,8_7_O17 - Made with Clipchamp_10f,55.jpg,954.3446452529748,711.8546339379112,932.0241706216638,679.6420659565343,978.6062224340421,674.127916590487
labeled-data,8_7_O17 - Made with Clipchamp_10f,66.jpg,969.7438696251469,663.7984337419944,947.9544027308075,633.4443928400176,998.1365078908573,623.5789424669655
labeled-data,8_7_O17 - Made with Clipchamp_10f,77.jpg,1008.5074344240633,582.0232422483901,986.4524636612382,551.403729888068,1039.4947594464657,547.7554812816833
labeled-data,8_7_O17 - Made with Clipchamp_10f,88.jpg,1062.1392158581803,498.3895236753859,1042.4737150914464,468.3010190520351,1094.6390948539436,465.03898693542214
labeled-data,8_7_O17 - Made with Clipchamp_10f,99.jpg,1070.104331912752,378.3817751198368,1064.245032307276,343.51418465867283,1117.615901273726,370.8340806143139
