scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_7_O10 - Made with Clipchamp_10f,0.jpg,670.6699581808045,330.6771998964027,648.5479850142069,260.65870379662664,671.6144602601686,296.5487333611347
labeled-data,8_7_O10 - Made with Clipchamp_10f,11.jpg,667.6461695595981,319.3379925668782,646.1270098294242,250.57130719336539,668.1679392972012,287.3580107932217
labeled-data,8_7_O10 - Made with Clipchamp_10f,110.jpg,674.4496939573128,253.57059005563576,654.1969271120333,184.80148441853092,680.8051828280816,227.61831410178718
labeled-data,8_7_O10 - Made with Clipchamp_10f,121.jpg,682.7651126656308,242.98732988141285,661.056356802251,176.32807127179143,691.1447457169837,218.42759153387414
labeled-data,8_7_O10 - Made with Clipchamp_10f,132.jpg,718.2946289648077,219.55297671819073,691.7220424761654,154.1357987446166,737.0983585565488,200.04614639804817
labeled-data,8_7_O10 - Made with Clipchamp_10f,143.jpg,747.7765680215715,210.4816108545711,719.1597612370359,145.6623847801694,780.7542907541355,189.70658350914601
labeled-data,8_7_O10 - Made with Clipchamp_10f,154.jpg,796.1571859608762,202.1661921462531,767.9827607968206,139.20645095408216,834.7497683107122,178.21817975144504
labeled-data,8_7_O10 - Made with Clipchamp_10f,165.jpg,895.9422104606923,207.45782223336457,862.4007930033462,145.6623847801694,934.6988762367661,178.21817975144504
labeled-data,8_7_O10 - Made with Clipchamp_10f,176.jpg,1007.8223894453346,207.45782223336457,973.3621556392203,147.67986184010024,1046.1363873727112,175.9204991094668
labeled-data,8_7_O10 - Made with Clipchamp_10f,187.jpg,1106.5157908022693,198.92383658466758,1070.2011630305287,142.83791147053483,1141.4901340148085,164.43209589957553
labeled-data,8_7_O10 - Made with Clipchamp_10f,198.jpg,1144.0409061664013,235.64196022053866,1107.7262783946608,179.95953097053638,1171.359982360526,196.59962488727103
labeled-data,8_7_O10 - Made with Clipchamp_10f,209.jpg,1150.900335856619,272.3600776995515,1115.3926998131392,218.6951339270597,1189.741427496352,237.95787644287955
labeled-data,8_7_O10 - Made with Clipchamp_10f,22.jpg,673.6937468020112,315.55825679037,653.7934312479027,246.53634855206087,671.6144602601686,286.20917047223253
labeled-data,8_7_O10 - Made with Clipchamp_10f,220.jpg,1170.2681373348807,307.86771374303123,1121.8486336392268,265.5006480093339,1188.5925871753627,251.74396029474906
labeled-data,8_7_O10 - Made with Clipchamp_10f,231.jpg,1197.302360231621,340.14738287346734,1141.2164351174883,304.23625096585715,1206.9740323111887,268.9765651095859
