scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_15_O13 - Made with Clipchamp_10f,11.jpg,1281.21886091965,291.17817024328826,1256.6056132076926,255.67053419980857,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,110.jpg,993.9298549136347,127.35884940632494,987.0097005008975,83.55348291900893,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,121.jpg,983.438962446243,120.49941971610727,992.5739155569165,77.00734755898665,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,132.jpg,976.9830286201557,114.04348589002004,994.2104493969221,73.4069731109744,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,143.jpg,973.7550617071121,114.04348589002004,994.2104493969221,74.38889341497773,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,154.jpg,976.9830286201557,110.41202311284597,998.1381306129354,70.78851896696548,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,165.jpg,981.0179872614602,103.95608928675875,1005.3388795089598,64.56969037494432,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,176.jpg,985.4564417668952,102.7456016943674,1008.611947188971,65.55161067894767,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,187.jpg,985.0529459027647,112.42950243349823,1008.611947188971,74.71620018297887,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,198.jpg,982.2284748538516,120.0959238519768,1011.6836729353745,87.41276039662482,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,209.jpg,970.930590658199,129.3763287269772,1002.8067639245046,99.9211321846688,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,22.jpg,1141.6092919305138,218.54891469980697,1122.241490452252,183.04127865632722,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,220.jpg,932.5984835658061,141.48120465089073,967.2991278810248,117.27145434227823,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,231.jpg,887.4069467831955,147.53364261284753,925.7390538755883,123.323892304235,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,242.jpg,838.1804513592804,172.14689032480504,873.6880874027602,151.1651053900216,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,253.jpg,799.0413525386265,220.9698898845897,832.5315092614542,199.58460908567577,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,264.jpg,722.7806342179713,269.79288944437434,748.9956063233699,240.21623013856978,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,275.jpg,613.8367509027494,257.2845176563303,644.9059324407942,231.46078235198144,,
labeled-data,8_15_O13 - Made with Clipchamp_10f,286.jpg,597.6969163375313,240.3376913628514,631.9940647886197,216.53143537915474,,
