scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_15_O17 - Made with Clipchamp_10f,0.jpg,1093.8051785334978,670.1594441588346,1056.128313473315,685.3574867960174,1046.6331678754873,643.6540034757376
labeled-data,8_15_O17 - Made with Clipchamp_10f,11.jpg,1085.735261250889,664.9139979251388,1051.8416086639309,677.4223697131828,1039.551854577858,640.8214781566859
labeled-data,8_15_O17 - Made with Clipchamp_10f,110.jpg,572.0551471195646,269.374336043146,532.7605745836769,254.50611940794525,587.7640661891038,208.86136700129387
labeled-data,8_15_O17 - Made with Clipchamp_10f,121.jpg,564.0900310649928,256.8956542243168,523.4679391866764,239.37239890425877,570.7689142747934,187.61742710840574
labeled-data,8_15_O17 - Made with Clipchamp_10f,132.jpg,569.1346045662216,251.0545691176308,527.9815049509338,236.18635248243004,570.7689142747934,187.61742710840574
labeled-data,8_15_O17 - Made with Clipchamp_10f,143.jpg,569.1346045662216,248.3995304327735,529.5745281618481,231.14177898120118,582.0990155510003,187.61742710840574
labeled-data,8_15_O17 - Made with Clipchamp_10f,154.jpg,572.3206509880504,244.6824762739733,531.4330552412482,229.81425963877254,589.1803288486296,186.2011644488799
labeled-data,8_15_O17 - Made with Clipchamp_10f,165.jpg,578.6927438317078,241.23092598365884,535.6811171370199,226.89371708542953,597.6779048057849,183.36863912982815
labeled-data,8_15_O17 - Made with Clipchamp_10f,176.jpg,584.5338289383939,239.37239890425877,543.9117370600775,223.7076706636008,597.6779048057849,184.784901789354
labeled-data,8_15_O17 - Made with Clipchamp_10f,22.jpg,1049.4206334791481,616.0909983653542,1014.7199891639294,628.5993701533981,1002.7290254301852,581.338446456599
labeled-data,8_15_O17 - Made with Clipchamp_10f,33.jpg,991.285723048389,508.5933053437168,955.1771969343299,521.8684987680032,940.4134684110467,459.53985773737384
labeled-data,8_15_O17 - Made with Clipchamp_10f,44.jpg,907.6520044753845,362.5662100867066,873.933013177697,378.761946064336,865.3515474561754,316.4973291252604
labeled-data,8_15_O17 - Made with Clipchamp_10f,55.jpg,823.2217742969232,216.27357044853545,789.5027829992357,234.32783350556497,771.8782119274675,176.28732583219877
labeled-data,8_15_O17 - Made with Clipchamp_10f,66.jpg,782.0686746816353,153.61465748590365,748.3496833839479,173.52744762233326,730.8065948012172,118.22055679163788
labeled-data,8_15_O17 - Made with Clipchamp_10f,77.jpg,721.799296535375,247.33751495883058,684.3632510788874,250.2580575121736,685.4861896963891,191.86621508698337
labeled-data,8_15_O17 - Made with Clipchamp_10f,88.jpg,637.3690987670537,315.04100142269124,602.853595863909,293.0041803383758,657.1609365058716,257.0142974251737
labeled-data,8_15_O17 - Made with Clipchamp_10f,99.jpg,611.3497196554524,293.800691943833,576.0377051468505,273.0913902019462,618.9218446986731,230.105306894182
