scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,8_15_O8 - Made with Clipchamp_10f,0.jpg,888.1319720106666,401.7073480896316,860.5942722747437,425.6615144024307,840.9327786759575,377.97773016398
labeled-data,8_15_O8 - Made with Clipchamp_10f,11.jpg,888.4592787786677,401.7073480896316,860.5942722747437,425.25801853830023,840.9327786759575,377.97773016398
labeled-data,8_15_O8 - Made with Clipchamp_10f,110.jpg,889.7685058506721,407.59886991365164,863.0152474595264,428.8894813154743,839.7839383549684,376.8288898429909
labeled-data,8_15_O8 - Made with Clipchamp_10f,121.jpg,888.7865855466688,407.27156314565053,863.0152474595264,429.2929771796048,839.7839383549684,377.97773016398
labeled-data,8_15_O8 - Made with Clipchamp_10f,132.jpg,889.7685058506721,411.1992443616639,865.4362226443092,434.1349275491702,838.6350980339793,382.5730914479365
labeled-data,8_15_O8 - Made with Clipchamp_10f,143.jpg,895.6600276746922,419.7092203296928,875.9271151117009,445.43281174482286,845.528139959914,391.76381401584956
labeled-data,8_15_O8 - Made with Clipchamp_10f,154.jpg,913.3345931467522,441.63877378576746,892.4704455410495,467.2215884078672,859.3142238117836,410.14525915167553
labeled-data,8_15_O8 - Made with Clipchamp_10f,165.jpg,932.645692458818,465.2048411046279,911.0312552910501,491.4313402556943,875.3979883056313,437.71742685541454
labeled-data,8_15_O8 - Made with Clipchamp_10f,176.jpg,955.2298594508949,491.389382544717,932.4165360899641,516.4480838317824,896.0771140834356,469.88495584311005
labeled-data,8_15_O8 - Made with Clipchamp_10f,187.jpg,983.3782414989907,513.6462427687927,962.2752300356175,542.6753150002617,922.5004414661854,492.86176226289257
labeled-data,8_15_O8 - Made with Clipchamp_10f,198.jpg,1030.1831093231501,546.7042263369052,1009.4841968840141,574.9550087581309,966.1563736637722,522.7316106086098
labeled-data,8_15_O8 - Made with Clipchamp_10f,209.jpg,1062.259172587259,558.4872699849452,1042.1673618785806,591.094843323349,992.5797010465221,536.5176944604793
labeled-data,8_15_O8 - Made with Clipchamp_10f,22.jpg,888.4592787786677,402.0346548576327,860.9977681388742,424.8545226741698,840.9327786759575,377.97773016398
labeled-data,8_15_O8 - Made with Clipchamp_10f,220.jpg,1110.7005742514239,569.288393328982,1093.0078407590172,602.7962233831321,1038.5333138860872,554.8991395963053
labeled-data,8_15_O8 - Made with Clipchamp_10f,231.jpg,1279.2635597719973,579.7622099050177,1270.5460209764162,612.4801241222629,1201.668639466543,590.5131895469682
labeled-data,8_15_O8 - Made with Clipchamp_10f,242.jpg,1284.5004680600152,584.3445046570333,1262.8795995579376,617.7255703559588,1232.6873281332491,570.982904090153
