scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,7_28_O16 - Made with Clipchamp_10f,0.jpg,1162.4549580544294,609.3354424119776,1180.8594974595942,565.5624838267206,1226.6221359805447,603.3664026048971
labeled-data,7_28_O16 - Made with Clipchamp_10f,11.jpg,1162.952378038353,611.3251223476711,1184.8388573309812,568.0495837463375,1230.1040758680083,607.8431824602075
labeled-data,7_28_O16 - Made with Clipchamp_10f,110.jpg,1168.9214178454333,643.6574213026904,1193.2949970576788,600.3818827013569,1222.6427761091577,643.6574213026904
labeled-data,7_28_O16 - Made with Clipchamp_10f,121.jpg,1166.4343179258165,646.1445212223073,1188.8182172023683,603.3664026048971,1222.1453561252345,645.1496812544606
labeled-data,7_28_O16 - Made with Clipchamp_10f,132.jpg,1163.9472180061996,650.1238810936943,1184.8388573309812,605.3560825405906,,
labeled-data,7_28_O16 - Made with Clipchamp_10f,143.jpg,1145.0452586171114,658.0826008364684,1168.9214178454333,618.7864221065217,1198.7666168808357,664.0516406435488
labeled-data,7_28_O16 - Made with Clipchamp_10f,154.jpg,1131.61491905118,664.0516406435488,1154.9936582955788,625.750301881449,1192.7975770737553,673.0052003541696
labeled-data,7_28_O16 - Made with Clipchamp_10f,165.jpg,1119.1794194530958,670.5181004345527,1141.5633187296476,634.2064416081464,1186.3311172827514,673.0052003541696
labeled-data,7_28_O16 - Made with Clipchamp_10f,176.jpg,1043.5715818967428,717.2756092834563,1057.9967614305208,674.0000706821228,1109.7284397585518,702.3530097657551
labeled-data,7_28_O16 - Made with Clipchamp_10f,187.jpg,930.6572455461368,733.6904687529279,939.6108052567575,689.4200901837476,986.8657037294781,712.7988294281461
labeled-data,7_28_O16 - Made with Clipchamp_10f,198.jpg,839.6293884881593,755.5769480455564,845.1010083113164,712.3014094442227,890.8636468322669,720.2601291869967
labeled-data,7_28_O16 - Made with Clipchamp_10f,209.jpg,772.4776906585035,830.1899456340625,768.99575077104,782.4376271774184,812.768709356297,786.9144070327288
labeled-data,7_28_O16 - Made with Clipchamp_10f,22.jpg,1165.4394779579698,616.7967421708282,1188.3207972184448,573.0237835855712,1221.647936141311,608.3406024441308
labeled-data,7_28_O16 - Made with Clipchamp_10f,220.jpg,676.9730537452157,967.4778611969141,664.0401341632079,922.7100626438104,722.7356922661661,917.7358628045766
labeled-data,7_28_O16 - Made with Clipchamp_10f,231.jpg,656.5788344043573,951.0630017274427,652.5994745329702,905.7977831904157,695.8750131343039,935.1455622418948
labeled-data,7_28_O16 - Made with Clipchamp_10f,242.jpg,649.61495462943,940.6171820650519,637.676875015269,897.8390634476416,684.4343535040663,919.7255427402702
labeled-data,7_28_O16 - Made with Clipchamp_10f,253.jpg,651.1072145812002,926.6894225151974,638.1742949991924,880.9267839942469,690.4033933111468,900.3261633672585
labeled-data,7_28_O16 - Made with Clipchamp_10f,264.jpg,654.5891544686638,919.7255427402702,641.1588149027326,878.43968407463,694.3827531825337,895.8493835119482
labeled-data,7_28_O16 - Made with Clipchamp_10f,275.jpg,672.4962738899053,919.2281227563467,659.5633543078975,874.9577441871663,707.3156727645415,890.8751836727143
labeled-data,7_28_O16 - Made with Clipchamp_10f,286.jpg,671.5014339220585,928.1816824669675,657.573674372204,885.4035638495573,710.3001926680818,898.8339034154884
labeled-data,7_28_O16 - Made with Clipchamp_10f,297.jpg,670.5065939542118,934.150722274048,657.0762543882806,891.3726036566377,703.3363128931545,902.8132632868753
labeled-data,7_28_O16 - Made with Clipchamp_10f,308.jpg,680.9524136166026,929.6739424187376,663.5427141792845,887.8906637691741,708.3105127323882,898.3364834315651
labeled-data,7_28_O16 - Made with Clipchamp_10f,319.jpg,681.4498336005261,930.6687823865843,667.0246540667481,886.8958238013274,716.2692324751622,895.3519635280247
labeled-data,7_28_O16 - Made with Clipchamp_10f,33.jpg,1166.9317379097397,623.2632019618321,1189.813057170215,577.0031434569582,1224.6324560448513,619.2838420904451
labeled-data,7_28_O16 - Made with Clipchamp_10f,330.jpg,686.9214534236831,931.1662023705078,673.491113857752,886.8958238013274,721.7408522983194,895.8493835119482
labeled-data,7_28_O16 - Made with Clipchamp_10f,341.jpg,691.3982332789935,931.1662023705078,676.4756337612923,886.398403817404,718.7563323947791,894.357123560178
labeled-data,7_28_O16 - Made with Clipchamp_10f,44.jpg,1162.952378038353,618.7864221065217,1184.8388573309812,576.5057234730349,1219.6582562056176,614.3096422512114
labeled-data,7_28_O16 - Made with Clipchamp_10f,55.jpg,1163.4497980222761,619.2838420904451,1184.3414373470578,577.5005634408816,1220.6530961734643,616.2993221869049
labeled-data,7_28_O16 - Made with Clipchamp_10f,66.jpg,1164.4446379901228,623.2632019618321,1188.3207972184448,580.4850833444218,1223.1401960930812,620.7761020422153
labeled-data,7_28_O16 - Made with Clipchamp_10f,77.jpg,1166.9317379097397,627.7399818171425,1191.3053171219851,586.9515431354257,1222.1453561252345,626.2477218653723
labeled-data,7_28_O16 - Made with Clipchamp_10f,88.jpg,1172.403357732897,634.2064416081464,1195.2846769933722,592.9205829425063,1230.6014958519318,633.2116016402996
labeled-data,7_28_O16 - Made with Clipchamp_10f,99.jpg,1172.9007777168204,637.68838149561,1196.2795169612189,597.3973627978166,1229.1092359001616,638.1858014795333
