scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,7_28_O9 - Made with Clipchamp_10f,0.jpg,1147.5318940650964,572.6310164049489,1148.7423816574876,512.1066367853812,1068.8502005596583,554.0702066549482
labeled-data,7_28_O9 - Made with Clipchamp_10f,11.jpg,1141.4794561031395,573.4380081332098,1147.1283982009659,514.1241161060334,1068.8502005596583,542.7723224592955
labeled-data,7_28_O9 - Made with Clipchamp_10f,110.jpg,1010.2319346100234,828.5409060926329,1049.52811333997,784.2705275234524,969.4434959283067,762.8814682147474
labeled-data,7_28_O9 - Made with Clipchamp_10f,121.jpg,1005.755154754713,830.5305860283264,1053.0100532274337,784.767947507376,965.961556040843,755.9175884398202
labeled-data,7_28_O9 - Made with Clipchamp_10f,132.jpg,1003.2680548350961,834.5099458997134,1050.5229533078168,788.7473073787629,983.8686754620845,768.3530880379045
labeled-data,7_28_O9 - Made with Clipchamp_10f,143.jpg,1001.2783748994027,833.0176859479433,1049.0306933560466,783.7731075395292,978.8944756228508,759.3995283272839
labeled-data,7_28_O9 - Made with Clipchamp_10f,154.jpg,1002.2732148672494,831.0280060122498,1042.0668135811193,783.2756875556058,971.4331758640002,754.42532848805
labeled-data,7_28_O9 - Made with Clipchamp_10f,165.jpg,1005.755154754713,827.5460661247862,1044.056493516813,782.280847587759,984.8635154299313,757.4098483915903
labeled-data,7_28_O9 - Made with Clipchamp_10f,176.jpg,1015.2061344492572,829.0383260765562,1050.5229533078168,780.2911676520655,982.3764155103144,746.4666087452761
labeled-data,7_28_O9 - Made with Clipchamp_10f,187.jpg,1011.2267745778702,829.0383260765562,1049.0306933560466,778.7989077002954,975.4125357353871,741.4924089060423
labeled-data,7_28_O9 - Made with Clipchamp_10f,22.jpg,1140.6724643748787,576.6659750462534,1147.5318940650964,514.5276119701639,1070.46418401618,538.737363817991
labeled-data,7_28_O9 - Made with Clipchamp_10f,33.jpg,1128.9710843150956,583.1219088723406,1138.251489190096,523.0010251169033,1064.4117460542234,546.8072811006
labeled-data,7_28_O9 - Made with Clipchamp_10f,44.jpg,1097.9019027770507,597.2442641169064,1118.8836877118342,539.5443555462518,1040.2019942063962,548.4212645571217
labeled-data,7_28_O9 - Made with Clipchamp_10f,55.jpg,1061.1205358929444,634.1157181513418,1086.1372794690324,580.8542640861222,1009.4730652842467,567.9423964339477
labeled-data,7_28_O9 - Made with Clipchamp_10f,66.jpg,1049.2165213135042,691.2349611040479,1087.9521242700275,642.4119615442632,1000.7970176178501,606.500829636653
labeled-data,7_28_O9 - Made with Clipchamp_10f,77.jpg,1022.6314042870205,811.6869976388448,1056.5250568739784,766.0919649921038,981.8783220098449,722.1109158018846
labeled-data,7_28_O9 - Made with Clipchamp_10f,88.jpg,1017.789453917455,823.3883776986279,1054.1040816891957,774.1618822747128,986.3167765152798,729.3738413562327
labeled-data,7_28_O9 - Made with Clipchamp_10f,99.jpg,1010.7293545939467,830.5305860283264,1049.0306933560466,781.7834276038357,956.0131563623755,739.0053089864255
