scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,7_28_O5 - Made with Clipchamp_10f,0.jpg,753.1622569798004,783.1618371564534,687.502819101915,812.0121962240092,691.9795989572253,725.461119021342
labeled-data,7_28_O5 - Made with Clipchamp_10f,1001.jpg,447.94079779244066,523.7356991446277,376.8097400913981,510.3053595786966,440.47949803359006,463.54788108989936
labeled-data,7_28_O5 - Made with Clipchamp_10f,1012.jpg,447.94079779244066,515.7769794018536,376.8097400913981,504.33631977161605,435.5052981943563,454.5943213792786
labeled-data,7_28_O5 - Made with Clipchamp_10f,1023.jpg,443.46401793713034,513.7872994661601,371.8355402521644,500.8543798841525,424.56205854804205,459.56852121851233
labeled-data,7_28_O5 - Made with Clipchamp_10f,1034.jpg,448.9356377602875,514.7821394340069,375.8149001235513,501.8492198519992,432.02335830689276,452.10722145966173
labeled-data,7_28_O5 - Made with Clipchamp_10f,1045.jpg,465.35049722975884,527.7150590160147,391.23491962517596,516.274399385777,440.47949803359006,466.5324009934396
labeled-data,7_28_O5 - Made with Clipchamp_10f,1056.jpg,497.1853762008548,538.658298662329,425.05947853196545,529.2073189677848,468.8324371172224,467.02982097736293
labeled-data,7_28_O5 - Made with Clipchamp_10f,1067.jpg,522.5537802008939,546.617018405103,451.9201424837746,538.658298662329,497.1853610208017,479.96274055937073
labeled-data,7_28_O5 - Made with Clipchamp_10f,1078.jpg,535.4866997829016,555.5705781157236,464.35564208185895,543.6324985015627,513.1028005063497,491.9008201735317
labeled-data,7_28_O5 - Made with Clipchamp_10f,1089.jpg,544.4402594935223,558.0576780353405,476.29372169602,547.6118583729498,519.5692602973536,496.87502001276545
labeled-data,7_28_O5 - Made with Clipchamp_10f,11.jpg,752.9649529786624,783.277624487297,688.8450210622924,812.7069202090709,693.9692788929189,731.4301588284225
labeled-data,7_28_O5 - Made with Clipchamp_10f,110.jpg,731.275777687172,768.2392376387522,667.1085997610566,792.1153968670742,679.0466793752175,696.6107599537862
labeled-data,7_28_O5 - Made with Clipchamp_10f,1100.jpg,555.3834991398367,566.5138177620379,480.27308156740696,557.0628380674939,530.5124999436678,506.8234196912329
labeled-data,7_28_O5 - Made with Clipchamp_10f,1111.jpg,568.8138387057677,579.944157327969,501.1647208921887,572.9802775530419,535.984119766825,512.2950395143899
labeled-data,7_28_O5 - Made with Clipchamp_10f,1122.jpg,588.7106380627026,599.3435367009806,524.5434601365873,594.3693368617469,553.8912391880665,537.1660387105587
labeled-data,7_28_O5 - Made with Clipchamp_10f,1133.jpg,605.6229175160975,608.2970964116014,534.9892797989783,602.8254765884443,570.3060986575379,530.2021589356315
