scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,7_28_O18 - Made with Clipchamp_10f,0.jpg,971.8510294930024,956.0104892663969,940.1739605757573,968.7259125372942,942.4170783841886,932.7086113052526
labeled-data,7_28_O18 - Made with Clipchamp_10f,1001.jpg,974.319768748403,961.0276535289572,940.8296120255756,963.0451328496096,956.9694465907935,934.3969264963474
labeled-data,7_28_O18 - Made with Clipchamp_10f,1012.jpg,974.319768748403,961.8346452572182,940.8296120255756,963.8521245778704,956.9694465907935,936.8179016811301
labeled-data,7_28_O18 - Made with Clipchamp_10f,1023.jpg,973.512777020142,962.6416369854791,939.6191244331842,964.6591163061314,956.5659507266631,936.0109099528692
labeled-data,7_28_O18 - Made with Clipchamp_10f,1034.jpg,973.1092811560117,964.2556204420009,939.2156285690537,964.6591163061314,955.7589589984022,931.9759513115647
labeled-data,7_28_O18 - Made with Clipchamp_10f,1045.jpg,971.8987935636203,961.0276535289572,938.0051409766623,961.4311493930877,955.7589589984022,933.5899347680866
labeled-data,7_28_O18 - Made with Clipchamp_10f,1056.jpg,971.8987935636203,959.4136700724355,938.0051409766623,961.4311493930877,955.7589589984022,931.9759513115647
labeled-data,7_28_O18 - Made with Clipchamp_10f,1067.jpg,971.8987935636203,959.4136700724355,938.0051409766623,961.0276535289573,955.7589589984022,931.9759513115647
labeled-data,7_28_O18 - Made with Clipchamp_10f,1078.jpg,971.8987935636203,960.6241576648267,938.0051409766623,961.0276535289573,955.7589589984022,931.9759513115647
labeled-data,7_28_O18 - Made with Clipchamp_10f,1089.jpg,971.8987935636203,960.6241576648267,938.0051409766623,961.0276535289573,955.7589589984022,931.9759513115647
labeled-data,7_28_O18 - Made with Clipchamp_10f,11.jpg,971.2378221782354,957.2369038959308,939.9642491251208,970.1142575060369,942.4170783841886,933.9350259347866
labeled-data,7_28_O18 - Made with Clipchamp_10f,110.jpg,974.7232646125334,959.8171659365659,940.0226202973146,967.4835873550444,946.4785541234019,923.9060340289557
labeled-data,7_28_O18 - Made with Clipchamp_10f,1100.jpg,971.8987935636203,960.6241576648267,938.0051409766623,961.0276535289573,953.74147967775,931.9759513115647
labeled-data,7_28_O18 - Made with Clipchamp_10f,1111.jpg,971.8987935636203,960.6241576648267,937.1981492484015,961.4311493930877,954.1449755418804,931.5724554474342
labeled-data,7_28_O18 - Made with Clipchamp_10f,1122.jpg,971.8987935636203,960.6241576648267,937.1981492484015,961.4311493930877,954.1449755418804,931.5724554474342
