scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,7_28_O7 - Made with Clipchamp_10f,0.jpg,632.8562669545183,238.31542015896838,680.6085854111624,209.46506109141262,680.111165427239,281.590958760302
labeled-data,7_28_O7 - Made with Clipchamp_10f,11.jpg,641.8098266651391,232.84380033581124,692.5466650253234,207.4753811557191,683.5931053147026,281.09353877637864
labeled-data,7_28_O7 - Made with Clipchamp_10f,110.jpg,753.2319030639751,181.11212200778027,812.4248811508567,178.12760210424,766.1648226459829,228.36702048050088
labeled-data,7_28_O7 - Made with Clipchamp_10f,121.jpg,760.6932028228257,176.1379221685465,821.8758608454009,173.15340226500626,775.1183823566037,224.38766060911388
labeled-data,7_28_O7 - Made with Clipchamp_10f,132.jpg,770.1441825173699,171.66114231323616,829.8345805881748,168.17920242577253,783.574522083301,219.9108807538035
labeled-data,7_28_O7 - Made with Clipchamp_10f,143.jpg,773.6261224048335,170.168882361466,835.8036203952554,167.18436245792577,796.0100216813853,224.38766060911388
labeled-data,7_28_O7 - Made with Clipchamp_10f,154.jpg,781.0874221636841,172.1585622971595,841.7726602023358,162.210162618692,803.9687414241594,215.93152088241652
labeled-data,7_28_O7 - Made with Clipchamp_10f,165.jpg,786.0616220029178,173.15340226500626,850.7262199129566,162.210162618692,805.9584213598528,211.9521610110295
labeled-data,7_28_O7 - Made with Clipchamp_10f,176.jpg,793.0255017778451,174.14824223285302,859.1823596396539,164.1998425543855,816.9016610061672,214.93668091456976
labeled-data,7_28_O7 - Made with Clipchamp_10f,187.jpg,797.9997016170789,178.62502208816338,859.6797796235774,165.69210250615563,825.3578007328645,214.93668091456976
labeled-data,7_28_O7 - Made with Clipchamp_10f,198.jpg,801.9790614884658,177.13276213639324,863.6591394949644,160.22048268299852,830.8294205560217,216.42894086633987
labeled-data,7_28_O7 - Made with Clipchamp_10f,209.jpg,806.4558413437762,171.66114231323616,868.6333393341981,155.24628284376476,839.285560282719,205.983121203949
labeled-data,7_28_O7 - Made with Clipchamp_10f,22.jpg,652.7530663114534,229.3618604483476,706.4744245751779,209.46506109141262,690.0595651057065,279.60127882460847
labeled-data,7_28_O7 - Made with Clipchamp_10f,220.jpg,808.9429412633931,172.1585622971595,873.1101191895084,154.25144287591803,843.7623401380293,207.9728011396425
labeled-data,7_28_O7 - Made with Clipchamp_10f,231.jpg,813.4197211187035,175.64050218462313,875.5972191091253,155.74370282768814,847.244280025493,209.962481075336
labeled-data,7_28_O7 - Made with Clipchamp_10f,242.jpg,813.9171411026268,176.1379221685465,877.5868990448189,155.24628284376476,850.2287999290331,206.97796117179576
