scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,7_28_O1 - Made with Clipchamp_10f,0.jpg,796.3118314995118,549.3984291965553,778.9021320621937,488.7131911579036,733.1394935412432,551.8855291161722
labeled-data,7_28_O1 - Made with Clipchamp_10f,11.jpg,793.8247315798949,551.8855291161722,775.9176121586534,492.6925510292906,717.2220540556951,559.3468288750229
labeled-data,7_28_O1 - Made with Clipchamp_10f,110.jpg,680.4129752453654,403.6543587269533,655.5419760491966,340.48202076868466,623.7070970781006,403.6543587269533
labeled-data,7_28_O1 - Made with Clipchamp_10f,121.jpg,664.9929557437407,375.7988396272443,641.6142164993421,311.13424171720555,591.8722181070046,385.24981932178844
labeled-data,7_28_O1 - Made with Clipchamp_10f,132.jpg,659.5213359205836,364.85559998093004,639.6245365636486,301.68326202266144,588.8876982034644,371.8194797558573
labeled-data,7_28_O1 - Made with Clipchamp_10f,143.jpg,658.0290759688135,361.8710800773898,638.6296965958019,300.19100207089133,595.8515779783917,363.36334002915993
labeled-data,7_28_O1 - Made with Clipchamp_10f,154.jpg,658.0290759688135,358.88656017384955,635.6451766922617,297.20648216735106,589.8825381713111,361.3736600934664
labeled-data,7_28_O1 - Made with Clipchamp_10f,165.jpg,659.0239159366603,354.90720030246257,636.6400166601084,292.7297023120407,598.8360978819319,351.9226803989223
labeled-data,7_28_O1 - Made with Clipchamp_10f,176.jpg,660.018755904507,349.9330004632288,635.6451766922617,287.75550247280694,593.3644780587747,347.9433205275353
labeled-data,7_28_O1 - Made with Clipchamp_10f,187.jpg,660.018755904507,353.4149403506924,636.6400166601084,290.74002237634716,594.8567380105449,346.45106057576515
labeled-data,7_28_O1 - Made with Clipchamp_10f,198.jpg,658.5264959527369,355.90204027030927,638.6296965958019,291.73486234419397,592.369638090928,346.45106057576515
labeled-data,7_28_O1 - Made with Clipchamp_10f,209.jpg,657.9104945401672,358.88656017384955,639.1271165797252,293.72454227988743,592.8670580748513,349.43558047930543
labeled-data,7_28_O1 - Made with Clipchamp_10f,22.jpg,791.337631660278,553.8752090518658,776.4150321425767,495.6770709328309,715.2323741200016,562.8287687624866
labeled-data,7_28_O1 - Made with Clipchamp_10f,220.jpg,664.9929557437407,355.90204027030927,640.6193765314954,290.74002237634716,596.8464179462384,354.40978031853916
labeled-data,7_28_O1 - Made with Clipchamp_10f,231.jpg,668.9723156151277,351.9226803989223,645.0961563868058,286.26324252103683,593.3644780587747,345.9536405918418
labeled-data,7_28_O1 - Made with Clipchamp_10f,242.jpg,670.4645755668978,351.9226803989223,648.5780962742693,285.26840255319007,594.8567380105449,340.97944075260807
labeled-data,7_28_O1 - Made with Clipchamp_10f,253.jpg,676.4336153739783,350.4304204471522,653.5522961135031,284.2735625853433,609.2819175443227,339.9846007847613
labeled-data,7_28_O1 - Made with Clipchamp_10f,264.jpg,678.7312960159567,350.39500152265595,655.5419760491966,282.2838826496498,598.8360978819319,337.49750086514445
labeled-data,7_28_O1 - Made with Clipchamp_10f,275.jpg,678.9207152935952,348.938160495382,658.0290759688135,282.2838826496498,602.8154577533189,341.4768607365314
labeled-data,7_28_O1 - Made with Clipchamp_10f,286.jpg,682.9000751649822,354.90720030246257,661.0135958723538,288.2529224567303,616.7432173031734,337.00008088122104
labeled-data,7_28_O1 - Made with Clipchamp_10f,297.jpg,677.4284553418252,358.38914018992614,656.03939603312,292.2322823281173,594.8567380105449,342.96912068830153
labeled-data,7_28_O1 - Made with Clipchamp_10f,33.jpg,795.316991531665,553.3777890679423,775.42019217473,493.6873909971374,723.688513846699,553.3777890679423
labeled-data,7_28_O1 - Made with Clipchamp_10f,44.jpg,796.3118314995118,550.3932691644021,777.9072920943469,489.21061114182703,722.1962538949289,554.8700490197125
labeled-data,7_28_O1 - Made with Clipchamp_10f,55.jpg,787.8556917728143,545.4190693251684,765.4717924962625,482.2467313668998,732.1446535733963,537.4603495823944
labeled-data,7_28_O1 - Made with Clipchamp_10f,66.jpg,771.440832303343,530.9938897913905,746.5698331071742,466.32929188135176,711.750434232538,526.5171099360801
labeled-data,7_28_O1 - Made with Clipchamp_10f,77.jpg,740.1033733161705,507.1177305630685,723.1910938627757,449.41701242795705,688.3716949881394,508.6099905148386
labeled-data,7_28_O1 - Made with Clipchamp_10f,88.jpg,706.7762343933043,469.8112317688154,682.9000751649824,418.5769734247078,650.567776209963,482.2467313668998
labeled-data,7_28_O1 - Made with Clipchamp_10f,99.jpg,696.3304147309134,443.94537742474665,666.4852156955109,383.75755937001827,633.1580767726448,447.4273173122103
