scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,7_28_O19 - Made with Clipchamp_10f,0.jpg,771.3445300457133,492.19801525547905,807.1087578230581,516.7742003010704,770.7924055127254,535.6294205722567
labeled-data,7_28_O19 - Made with Clipchamp_10f,11.jpg,770.8471100617899,492.19801525547905,806.3017660947971,516.7742003010704,770.7924055127254,535.6294205722567
labeled-data,7_28_O19 - Made with Clipchamp_10f,110.jpg,489.30742952126616,508.11545474102707,519.4162066980462,507.0902995619395,514.4488641385419,563.9546737627742
labeled-data,7_28_O19 - Made with Clipchamp_10f,121.jpg,463.93897998106763,506.12577480533355,497.62743003500174,505.4763161054177,483.2910856289727,563.9546737627742
labeled-data,7_28_O19 - Made with Clipchamp_10f,132.jpg,453.9905803026001,507.12061477318036,488.7505210241318,507.49379542606994,477.62603499086924,559.7058857841965
labeled-data,7_28_O19 - Made with Clipchamp_10f,143.jpg,440.560240736669,506.62319478925696,475.8386533719574,507.49379542606994,456.38209509798105,558.2896231246707
labeled-data,7_28_O19 - Made with Clipchamp_10f,154.jpg,429.1195811064314,518.561274403418,469.38271954587015,520.0021672141139,445.0519938217741,563.9546737627742
labeled-data,7_28_O19 - Made with Clipchamp_10f,165.jpg,418.1763414601171,538.9554937442763,459.69881880673927,539.3699686923756,436.5544178646188,579.5335630175588
labeled-data,7_28_O19 - Made with Clipchamp_10f,176.jpg,414.1969815887301,541.9400136478166,452.8393891165216,540.580456284767,432.3056298860412,575.2847750389811
labeled-data,7_28_O19 - Made with Clipchamp_10f,187.jpg,412.2073016530366,534.478713888966,451.2254056599998,536.5454976434625,432.3056298860412,575.2847750389811
labeled-data,7_28_O19 - Made with Clipchamp_10f,198.jpg,412.70472163696,538.4580737603529,450.01491806760845,539.3699686923757,432.3056298860412,576.701037698507
labeled-data,7_28_O19 - Made with Clipchamp_10f,209.jpg,416.1866615244236,537.4632337925062,453.6463808447825,539.773464556506,429.4731045669895,573.8685123794553
labeled-data,7_28_O19 - Made with Clipchamp_10f,22.jpg,768.8574301260965,496.1773751268661,805.8982702306668,516.37070443694,770.7924055127254,535.6294205722567
labeled-data,7_28_O19 - Made with Clipchamp_10f,220.jpg,420.66344137973397,537.4632337925062,460.9093063991306,544.2119190619411,429.4731045669895,576.701037698507
labeled-data,7_28_O19 - Made with Clipchamp_10f,231.jpg,426.1350612028911,538.4580737603529,465.75125676869607,549.4573652956369,433.721892545567,575.2847750389811
labeled-data,7_28_O19 - Made with Clipchamp_10f,33.jpg,760.401290399399,496.67479511078943,790.1619315295791,516.7742003010704,762.2948295555701,541.2944712103601
labeled-data,7_28_O19 - Made with Clipchamp_10f,44.jpg,735.0328712193069,493.6902752072492,765.952179681752,514.3532251162877,726.8882630674232,535.6294205722567
labeled-data,7_28_O19 - Made with Clipchamp_10f,55.jpg,706.1825121517512,494.6851151750959,737.30397332849,513.5462333880268,698.5630098769058,535.6294205722567
labeled-data,7_28_O19 - Made with Clipchamp_10f,66.jpg,678.8244130359656,491.7005952715557,713.9012132089238,513.1427375238964,675.9028073244917,531.380632593679
labeled-data,7_28_O19 - Made with Clipchamp_10f,77.jpg,649.9740539684099,492.19801525547905,682.0250399426182,511.1252582032441,644.7450288149224,537.0456832317825
labeled-data,7_28_O19 - Made with Clipchamp_10f,88.jpg,624.1082451645008,497.66963507863625,652.5698418610951,512.3357457956355,624.9173515815602,549.7920471675154
labeled-data,7_28_O19 - Made with Clipchamp_10f,99.jpg,582.3249665149373,503.1412549017934,609.3957843991368,516.7742003010703,592.343310412465,558.2896231246707
