scorer,,,BLB,BLB,BLB,BLB,BLB,BLB
bodyparts,,,LE,LE,RE,RE,M,M
coords,,,x,y,x,y,x,y
labeled-data,7_24_O2 - Made with Clipchamp_10f,0.jpg,793.2627928557154,552.6332916698559,745.735210696808,559.15668529951,766.2373049614348,474.3525681140087
labeled-data,7_24_O2 - Made with Clipchamp_10f,11.jpg,784.8755724747317,561.0205120508397,739.2118170671541,565.6800789291639,759.7139113317808,481.8078751193275
labeled-data,7_24_O2 - Made with Clipchamp_10f,110.jpg,1184.6664106349517,441.7355999657391,1160.4366628676657,482.7397884949924,1125.0239545924014,435.2122063360851
labeled-data,7_24_O2 - Made with Clipchamp_10f,121.jpg,1200.446077248919,437.4925645015879,1172.59055814921,482.26036305469165,1134.7866393710335,427.046744839197
labeled-data,7_24_O2 - Made with Clipchamp_10f,132.jpg,1229.8182401477611,423.77096857856,1195.044671003886,463.83616780954674,1158.0032603941058,406.3841840066223
labeled-data,7_24_O2 - Made with Clipchamp_10f,143.jpg,1250.2288133409056,404.8722896960191,1210.9195612652204,447.96127754821237,1173.87815065544,385.2176636581765
labeled-data,7_24_O2 - Made with Clipchamp_10f,154.jpg,1263.835862136335,385.97361081347816,1219.99092712884,423.77096857856,1192.0208823826795,359.5154603779209
labeled-data,7_24_O2 - Made with Clipchamp_10f,165.jpg,1259.3001792045252,366.31898477563556,1210.9195612652204,405.6282368513207,1190.5089880720761,333.8132570976652
labeled-data,7_24_O2 - Made with Clipchamp_10f,176.jpg,1253.252601962112,355.73572460141264,1206.3838783334104,397.3128181430027,1180.6816750531548,328.52162701055374
labeled-data,7_24_O2 - Made with Clipchamp_10f,187.jpg,1243.4252889431907,340.61678149537994,1195.044671003886,380.6819807263667,1170.8543620342336,318.69431399163244
labeled-data,7_24_O2 - Made with Clipchamp_10f,198.jpg,1234.3539230795711,316.42647252572755,1185.9733051402663,357.2476189120159,1167.8305734130272,296.01589933258333
labeled-data,7_24_O2 - Made with Clipchamp_10f,209.jpg,1223.0147157500464,303.57537088559974,1177.6578864319483,342.88462296128483,1156.4913660835025,280.14100907124896
labeled-data,7_24_O2 - Made with Clipchamp_10f,22.jpg,770.896871839759,564.748165553499,728.9607699348408,571.2715591831529,748.5309508238026,492.99083562730567
labeled-data,7_24_O2 - Made with Clipchamp_10f,220.jpg,1210.9195612652204,284.6766920030588,1169.3424677236303,324.74189123404557,1137.5926872009616,272.5815375182326
labeled-data,7_24_O2 - Made with Clipchamp_10f,231.jpg,1198.8244067803942,265.0220659652162,1159.515154704709,306.59915950680625,1132.3010571138502,251.41501716978678
